Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM27557 Bowflex Catalog,,5/23/2015,5/18/2015,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM128 1800BOWFLEX_CAB,,5/23/2015,5/18/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,5/20/2015,5/18/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,5/21/2015,5/18/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,5/19/2015,5/19/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/19/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/21/2015,5/18/2015,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,5/22/2015,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/23/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/24/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,5/23/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,5/19/2015,5/18/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/23/2015,5/18/2015,1,Online,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/19/2015,5/18/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/20/2015,5/18/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/21/2015,5/18/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/22/2015,5/18/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/24/2015,5/18/2015,4,Online,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,5/22/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,5/24/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/20/2015,5/18/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/21/2015,5/18/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/22/2015,5/18/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37658 icaosbcgsl5,,5/19/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,5/27/2015,5/22/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,5/20/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,5/21/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47283 ICAOSGCDSL12,,5/19/2015,5/18/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45438 ICAOFG2GFEED1,,5/19/2015,5/18/2015,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45438 ICAOFG2GFEED1,,5/21/2015,5/18/2015,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,5/28/2015,5/25/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/25/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/26/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/28/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,5/31/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/25/2015,5/25/2015,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/26/2015,5/25/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/27/2015,5/25/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/28/2015,5/25/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,5/29/2015,5/29/2015,5/25/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/29/2015,5/25/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/30/2015,5/25/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,5/31/2015,5/25/2015,4,Online,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,5/25/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/25/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/26/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,5/29/2015,5/29/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/29/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,5/30/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37150 icaosbcgsl1,,5/26/2015,5/25/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,5/26/2015,5/25/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44423 icaosgcdsl10,,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,5/28/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,5/30/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47283 ICAOSGCDSL12,,5/30/2015,5/25/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45437 ICAOFG2TFEED1,,5/31/2015,5/25/2015,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM18438 Bowflex-Catalog,,6/6/2015,6/1/2015,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44215 SAWDSEESF14A,,6/3/2015,6/1/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,6/5/2015,6/1/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,6/3/2015,6/1/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,6/5/2015,6/1/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,6/4/2015,6/4/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/4/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/6/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,6/7/2015,6/7/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28364 icaw1sitecab,,6/3/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/1/2015,6/1/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,6/2/2015,6/2/2015,6/1/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/2/2015,6/1/2015,3,Online,Web
