Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/16/2015,3/19/2015,2,2891.90
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/16/2015,3/19/2015,3,4163.25
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/16/2015,3/19/2015,1,1308.45
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,3/16/2015,3/19/2015,1,1537.75
Bowflex Max Trainer,Online Search,CAM45634 ICAOSBCEGL1CMT,Web,3/16/2015,3/19/2015,2,2359.257
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Call Center Internal,3/16/2015,3/19/2015,1,1387.75
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/16/2015,3/20/2015,1,1308.45
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,3/16/2015,3/20/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/16/2015,3/20/2015,1,1387.75
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,3/16/2015,3/20/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,3/16/2015,3/20/2015,1,1387.75
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/16/2015,3/21/2015,2,2775.50
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,3/16/2015,3/21/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/16/2015,3/21/2015,2,1943.014
Bowflex Max Trainer,Online Search,CAM45630 ICAOSBCEML2,Web,3/16/2015,3/21/2015,1,1537.75
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,3/16/2015,3/21/2015,1,1537.75
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/16/2015,3/22/2015,3,2972.957
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,3/16/2015,3/22/2015,2,2696.20
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/16/2015,3/22/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/16/2015,3/22/2015,1,1308.45
Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,3/16/2015,3/22/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,3/16/2015,3/22/2015,1,1387.75
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,3/16/2015,3/22/2015,1,1387.75
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/16/2015,3/22/2015,2,2696.20
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/23/2015,3/23/2015,1,475.007
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/23/2015,2,2616.90
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/23/2015,3/23/2015,1,1387.75
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,3/23/2015,3/23/2015,2,2279.957
Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,3/23/2015,3/23/2015,1,1308.45
Bowflex Max Trainer,Online Search,CAM45626 ICAOSGCEML2,Web,3/23/2015,3/23/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,3/23/2015,3/23/2015,1,971.507
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,3/23/2015,3/23/2015,1,971.507
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/23/2015,4,4302.271
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/23/2015,3/24/2015,1,1308.45
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/24/2015,1,1387.75
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,3/23/2015,3/24/2015,1,1387.75
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/23/2015,3/24/2015,2,2775.50
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/23/2015,3/24/2015,2,2509.257
Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,3/23/2015,3/24/2015,2,2925.50
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/25/2015,1,1308.45
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/23/2015,3/25/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,3/23/2015,3/25/2015,1,1387.75
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/23/2015,3/25/2015,2,2359.257
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/25/2015,2,2775.50
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/23/2015,3/26/2015,2,2359.257
Bowflex Max Trainer,Online Search,CAM45626 ICAOSGCEML2,Web,3/23/2015,3/26/2015,1,1387.75
Bowflex Max Trainer,Online Search,CAM45634 ICAOSBCEGL1CMT,Web,3/23/2015,3/26/2015,1,1387.75
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,3/23/2015,3/26/2015,1,971.507
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/26/2015,2,2616.90
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/23/2015,3/27/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,Call Center Internal,3/23/2015,3/27/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/23/2015,3/27/2015,1,1537.75
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/23/2015,3/28/2015,3,3925.35
Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,Call Center Internal,3/23/2015,3/28/2015,1,1308.45
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,3/23/2015,3/28/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,Web,3/23/2015,3/28/2015,1,1387.75
Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,Web,3/23/2015,3/28/2015,2,2359.257
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/28/2015,2,2616.90
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,3/23/2015,3/29/2015,3,3747.007
Bowflex Max Trainer,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,3/23/2015,3/29/2015,1,971.507
Bowflex Max Trainer,Online Search,CAM45633 ICAOSGCEGL1CMT,Web,3/23/2015,3/29/2015,2,2359.257
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/23/2015,3/29/2015,2,2616.90
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Web,3/30/2015,3/30/2015,1,1308.45
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/30/2015,3/30/2015,2,2359.257
