Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/1/2014,9/2/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,9/1/2014,9/2/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/2/2014,2,3998.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/1/2014,9/2/2014,2,1788.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/3/2014,2,2998.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/1/2014,9/3/2014,1,27.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/3/2014,3,1772.98
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/3/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/3/2014,4,5096.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/1/2014,9/3/2014,1,1279.20
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/4/2014,4,6421.60
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/4/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/4/2014,1,1499.00
Bowflex Revolution,Electronic - UnSourced,CAM130 1800BOWFLEX_BTQ,Call Center Internal,9/1/2014,9/5/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM4220 SAWWEBTC_BFX,Call Center Internal,9/1/2014,9/5/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/5/2014,5,5627.26
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/5/2014,8,14072.50
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/6/2014,2,4138.20
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/1/2014,9/6/2014,2,5398.20
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/6/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,9/1/2014,9/6/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/6/2014,8,11192.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/7/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37116 dosg2gsl26,Web,9/1/2014,9/7/2014,1,2699.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/8/2014,9/8/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/8/2014,1,49.95
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/8/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/8/2014,3,7337.19
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/8/2014,9/8/2014,3,4797.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/8/2014,9/8/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/8/2014,9/8/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/9/2014,1,16.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/9/2014,2,1464.08
Bowflex Home Gyms,Print,CAM102 1007TRCMSWIP3FS_BFX,Call Center Internal,9/8/2014,9/9/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/9/2014,2,2938.10
Bowflex Revolution,Electronic - Short Form,CAM27977 SAWWEBREV*,Call Center Internal,9/8/2014,9/10/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM1096 degg1siteg_BFX,Call Center Internal,9/8/2014,9/10/2014,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/10/2014,2,1728.95
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/10/2014,3,4317.30
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/8/2014,9/10/2014,2,2938.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/10/2014,1,999.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/8/2014,9/10/2014,2,2749.05
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/8/2014,9/11/2014,1,1882.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/11/2014,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/11/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/11/2014,1,24.98
