Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,12/15/2014,12/16/2014,2,2198.89
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,12/15/2014,12/16/2014,3,5197.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,12/15/2014,12/16/2014,1,1899.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,12/15/2014,12/16/2014,4,5046.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/15/2014,12/16/2014,1,314.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,12/15/2014,12/16/2014,2,2598.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,12/15/2014,12/16/2014,2,3998.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,12/15/2014,12/16/2014,3,6697.00
Bowflex Home Gyms,Online Display,CAM39079 dodnetgdl1,Web,12/15/2014,12/16/2014,1,1299.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,12/15/2014,12/17/2014,3,4598.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,12/15/2014,12/17/2014,4,2947.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,12/15/2014,12/17/2014,1,999.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,12/15/2014,12/17/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/15/2014,12/17/2014,1,1299.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,12/15/2014,12/17/2014,3,5297.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,12/15/2014,12/17/2014,1,1299.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,12/15/2014,12/17/2014,4,3117.95
Bowflex Home Gyms,Online Display,CAM39079 dodnetgdl1,Web,12/15/2014,12/17/2014,1,2699.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,12/15/2014,12/17/2014,1,1299.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,12/15/2014,12/18/2014,2,4198.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,12/15/2014,12/18/2014,2,3398.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,12/15/2014,12/18/2014,1,999.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,12/15/2014,12/18/2014,4,6796.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,12/15/2014,12/18/2014,4,6115.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,12/15/2014,12/18/2014,1,1299.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,12/15/2014,12/18/2014,4,5646.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,12/15/2014,12/18/2014,1,2661.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,12/15/2014,12/19/2014,5,4597.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,12/15/2014,12/19/2014,1,999.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,12/15/2014,12/19/2014,2,3698.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,12/15/2014,12/19/2014,1,1899.00
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,12/15/2014,12/19/2014,1,1299.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,12/15/2014,12/19/2014,2,1899.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,12/15/2014,12/19/2014,3,4397.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Third Party Call Center - Evolve,12/15/2014,12/19/2014,1,999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Web,12/15/2014,12/19/2014,1,1019.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,12/15/2014,12/19/2014,3,4547.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,12/15/2014,12/19/2014,4,5196.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,12/15/2014,12/19/2014,2,4497.99
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,12/15/2014,12/20/2014,1,1899.00
Bowflex Home Gyms,Online,CAM36041 SAWBFIM0003,Call Center Internal,12/15/2014,12/20/2014,1,1899.00
