Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/7/2015,11,22124.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/7/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/6/2015,7/7/2015,2,1599.00
Bowflex Revolution,Electronic - UnSourced,CAM130 1800BOWFLEX_BTQ,Call Center Internal,7/6/2015,7/7/2015,1,2999.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/8/2015,7,12434.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/8/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/6/2015,7/8/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/6/2015,7/9/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/9/2015,3,6097.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/9/2015,2,.00
Bowflex Home Gyms,Online Search,CAM4189 SAWICAOSGCT_BFX,Call Center Internal,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/9/2015,3,3547.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/10/2015,6,8114.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/6/2015,7/10/2015,2,2773.42
