Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/15/2014,7/14/2014,1,Catalog,Web
Bowflex Revolution,CAM44843 dcbhomesum14,,7/15/2014,7/14/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/16/2014,7/14/2014,3,Catalog,Web
Bowflex Revolution,CAM44843 dcbhomesum14,,7/17/2014,7/14/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/18/2014,7/14/2014,3,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/19/2014,7/14/2014,1,Catalog,Web
Bowflex Home Gyms,CAM36104 SAWSF11E,,7/16/2014,7/14/2014,2,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM36104 SAWSF11E,,7/16/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM36608 dsetsf12a,,7/16/2014,7/14/2014,1,Electronic - Short Form,Web
Bowflex Home Gyms,CAM4210 SAWWEBBF_BFX,7/18/2014,7/18/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM44215 SAWDSEESF14A,,7/16/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,7/15/2014,7/15/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM5676 SAWWEBBF,,7/15/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,7/18/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM5676 SAWWEBBF,,7/18/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,7/19/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM5676 SAWWEBBF,,7/19/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM1154 DEGSAWBFG_BFX,,7/16/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,7/17/2014,7/17/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,,7/18/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM11920 SAWWEBST,,7/15/2014,7/14/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM127 1800BOWFLEX_BFC,,7/15/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM127 1800BOWFLEX_BFC,,7/17/2014,7/14/2014,1,Electronic - UnSourced,Call Center Internal
