Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM44843 dcbhomesum14,,9/4/2014,9/1/2014,2,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,9/5/2014,9/1/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,9/6/2014,9/1/2014,2,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,9/7/2014,9/1/2014,1,Catalog,Web
Bowflex Revolution,CAM44843 dcbhomesum14,,9/7/2014,9/1/2014,1,Catalog,Web
Bowflex Home Gyms,CAM16760 DPMEWMAG,9/5/2014,9/5/2014,9/1/2014,1,Electronic - Print,Web
Bowflex Home Gyms,CAM28794 dpmegmag,9/4/2014,9/4/2014,9/1/2014,1,Electronic - Print,Web
Bowflex Home Gyms,CAM38406 SAWDPETPRINT12F,,9/4/2014,9/1/2014,1,Electronic - Print,Call Center Internal
Bowflex Revolution,CAM36104 SAWSF11E,,9/4/2014,9/1/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM44215 SAWDSEESF14A,,9/4/2014,9/1/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,9/4/2014,9/4/2014,9/1/2014,2,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,9/4/2014,9/1/2014,2,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,9/6/2014,9/6/2014,9/1/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,9/4/2014,9/4/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM1154 DEGSAWBFG_BFX,,9/7/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM130 1800BOWFLEX_BTQ,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM23877 degd1sitest,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM25756 DEGSAWBFG,,9/4/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28771 degg1siteg,9/4/2014,9/4/2014,9/1/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,9/4/2014,9/1/2014,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,9/5/2014,9/5/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,9/5/2014,9/1/2014,7,Electronic - UnSourced,Web
Bowflex Revolution,CAM28771 degg1siteg,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,9/6/2014,9/6/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,9/6/2014,9/1/2014,11,Electronic - UnSourced,Web
Bowflex Revolution,CAM28771 degg1siteg,,9/6/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,9/7/2014,9/7/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28771 degg1siteg,,9/7/2014,9/1/2014,8,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,9/4/2014,9/4/2014,9/1/2014,6,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,9/4/2014,9/1/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,9/5/2014,9/5/2014,9/1/2014,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,9/5/2014,9/1/2014,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,9/6/2014,9/6/2014,9/1/2014,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,9/6/2014,9/1/2014,9,Electronic - UnSourced,Web
Bowflex Revolution,CAM32136 deggbhg,,9/6/2014,9/1/2014,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,9/7/2014,9/7/2014,9/1/2014,9,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32136 deggbhg,,9/7/2014,9/1/2014,7,Electronic - UnSourced,Web
Bowflex Revolution,CAM32136 deggbhg,,9/7/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM34888 degdbst,,9/4/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM34888 degdbst,,9/6/2014,9/1/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM4218 SAWWEBST_BFX,,9/6/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM4220 SAWWEBTC_BFX,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM4220 SAWWEBTC_BFX,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM37503 SAWDODMAPG,9/5/2014,9/5/2014,9/1/2014,1,Online Display,Third Party Call Center - West
Bowflex Home Gyms,CAM30796 SAWDOSG2G,9/4/2014,9/4/2014,9/1/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,9/6/2014,9/6/2014,9/1/2014,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,,9/7/2014,9/1/2014,2,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,9/4/2014,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,9/4/2014,9/1/2014,2,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,9/5/2014,9/5/2014,9/1/2014,6,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,9/5/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,9/6/2014,9/6/2014,9/1/2014,3,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,9/6/2014,9/1/2014,4,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,9/7/2014,9/7/2014,9/1/2014,5,Online Search,Web
Bowflex Home Gyms,CAM31080 dosg2ggl1bf,,9/7/2014,9/1/2014,4,Online Search,Web
Bowflex Home Gyms,CAM32376 dosg2csl1,,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM32607 dosg2gad2,9/7/2014,9/7/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM33115 dosg2gmobile,,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM33115 dosg2gmobile,9/6/2014,9/6/2014,9/1/2014,2,Online Search,Web
Bowflex Home Gyms,CAM37116 dosg2gsl26,,9/7/2014,9/1/2014,2,Online Search,Web
Bowflex Revolution,CAM37116 dosg2gsl26,,9/7/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37434 dosg2gsl29,9/4/2014,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37434 dosg2gsl29,,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37434 dosg2gsl29,9/7/2014,9/7/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37743 dosbigsl6,9/4/2014,9/4/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37743 dosbigsl6,,9/6/2014,9/1/2014,2,Online Search,Web
Bowflex Revolution,CAM37743 dosbigsl6,,9/6/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM37743 dosbigsl6,9/7/2014,9/7/2014,9/1/2014,1,Online Search,Web
Bowflex Home Gyms,CAM39211 dosbigsl12,,9/6/2014,9/1/2014,1,Online Search,Web
