Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,7/22/2014,7/21/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,7/22/2014,7/21/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,7/24/2014,7/21/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/22/2014,7/21/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/23/2014,7/21/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/27/2014,7/21/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/22/2014,7/21/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/23/2014,7/21/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,7/23/2014,7/21/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/23/2014,7/21/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM26641 icawsinglelp,,8/3/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,7/30/2014,7/30/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/1/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/2/2014,7/28/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28349 icadheadlinkcat,,7/31/2014,7/28/2014,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/31/2014,7/28/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,8/2/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM34888 degdbst,,8/3/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,7/28/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/31/2014,7/28/2014,7,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/1/2014,7/28/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/2/2014,7/28/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,8/3/2014,8/3/2014,7/28/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM30841 icaosgctsl2,,8/1/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,7/31/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/30/2014,7/30/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/31/2014,7/28/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/2/2014,7/28/2014,5,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,7/31/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,8/2/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,7/30/2014,7/30/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/1/2014,7/28/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/2/2014,7/28/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/3/2014,7/28/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45690 SAWICAOSGCE,,7/31/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM35680 INTELEMEDIACA,,7/28/2014,7/28/2014,1,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,8/9/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/4/2014,8/4/2014,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/5/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,8/7/2014,8/7/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/8/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/9/2014,8/4/2014,4,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,8/5/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM2567 icadhome_BST,8/6/2014,8/6/2014,8/4/2014,1,Online,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/5/2014,8/4/2014,1,Online,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/4/2014,8/4/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,8/5/2014,8/5/2014,8/4/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/6/2014,8/4/2014,6,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/7/2014,8/4/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/8/2014,8/4/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/9/2014,8/4/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/10/2014,8/4/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,8/7/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/6/2014,8/6/2014,8/4/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/4/2014,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/5/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/6/2014,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/8/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/10/2014,8/10/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,8/8/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,8/10/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,8/8/2014,8/4/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,8/6/2014,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/7/2014,8/4/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/8/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/10/2014,8/4/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45690 SAWICAOSGCE,,8/4/2014,8/4/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM35680 INTELEMEDIACA,,8/9/2014,8/4/2014,1,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,,8/8/2014,8/4/2014,2,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,,8/5/2014,8/4/2014,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/11/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/12/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,8/13/2014,8/13/2014,8/11/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/13/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/14/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,8/11/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,8/13/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40760 ICATHOME,,8/14/2014,8/11/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,8/11/2014,8/11/2014,8/11/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/11/2014,8/11/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/12/2014,8/11/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/13/2014,8/11/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/14/2014,8/11/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/15/2014,8/11/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/16/2014,8/11/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,8/14/2014,8/11/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,8/14/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/11/2014,8/11/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/12/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/13/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/14/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/15/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/16/2014,8/16/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,8/17/2014,8/17/2014,8/11/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,8/17/2014,8/11/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,8/11/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,8/13/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,8/14/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,8/14/2014,8/14/2014,8/11/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,8/11/2014,8/11/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/11/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/15/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,8/16/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,8/17/2014,8/17/2014,8/11/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,8/22/2014,8/22/2014,8/18/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,8/18/2014,8/18/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/19/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/21/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/22/2014,8/18/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,8/24/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,8/23/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40760 ICATHOME,,8/18/2014,8/18/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,8/18/2014,8/18/2014,5,Online,Web
