Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,11/20/2014,11/17/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/19/2014,11/17/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/20/2014,11/17/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/22/2014,11/17/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,11/23/2014,11/23/2014,11/17/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM44626 1800BOWFLEX_BMT,,11/21/2014,11/17/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/19/2014,11/17/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/20/2014,11/17/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/21/2014,11/17/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/22/2014,11/17/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,11/23/2014,11/23/2014,11/17/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/23/2014,11/17/2014,5,Online,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/20/2014,11/17/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/22/2014,11/17/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/23/2014,11/17/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,11/19/2014,11/17/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,11/22/2014,11/17/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/20/2014,11/17/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/21/2014,11/17/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,11/24/2014,11/24/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,11/25/2014,11/24/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM133 1800BOWFLEX_TRC,,11/28/2014,11/24/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM136 1800NAUTILUS_BFX,,11/24/2014,11/24/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM26641 icawsinglelp,,11/27/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/24/2014,11/24/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/26/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/28/2014,11/24/2014,5,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/29/2014,11/24/2014,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,11/30/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,11/24/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,11/25/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,11/27/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,11/29/2014,11/24/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/28/2014,11/24/2014,1,Online,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,11/24/2014,11/24/2014,11/24/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/24/2014,11/24/2014,5,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/25/2014,11/24/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/26/2014,11/24/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/27/2014,11/24/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/28/2014,11/24/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/29/2014,11/24/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,11/30/2014,11/24/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,11/25/2014,11/24/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/24/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/27/2014,11/24/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/28/2014,11/24/2014,4,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/29/2014,11/24/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,11/30/2014,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37662 icaosgcwsl23,,11/26/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM39397 icaosgcwsl29,,11/24/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,11/24/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,11/25/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,11/28/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM43974 icaosgcdsl8_BST,,11/24/2014,11/24/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,11/25/2014,11/24/2014,2,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,11/26/2014,11/26/2014,11/24/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44423 icaosgcdsl10,11/30/2014,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/24/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/25/2014,11/24/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/26/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/28/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/29/2014,11/24/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,11/30/2014,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/30/2014,11/24/2014,4,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45437 ICAOFG2TFEED1,,11/30/2014,11/24/2014,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,,11/28/2014,11/24/2014,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,12/5/2014,12/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,12/7/2014,12/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM132 1800BOWFLEX_CAT,,12/2/2014,12/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,12/1/2014,12/1/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,12/2/2014,12/2/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,12/2/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,12/3/2014,12/1/2014,4,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,12/5/2014,12/1/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,12/6/2014,12/6/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,12/7/2014,12/7/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,12/7/2014,12/1/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM36853 icawdigikbuy,,12/7/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,12/2/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,12/3/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40760 ICATHOME,,12/4/2014,12/1/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,12/1/2014,12/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45699 SAWICAEEMAX,,12/7/2014,12/1/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/1/2014,12/1/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,12/2/2014,12/2/2014,12/1/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/3/2014,12/1/2014,7,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/4/2014,12/1/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/5/2014,12/1/2014,5,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/6/2014,12/1/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,12/7/2014,12/7/2014,12/1/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,12/7/2014,12/1/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM30825 icaosacdsl1,,12/3/2014,12/1/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,12/2/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,12/3/2014,12/1/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,12/4/2014,12/1/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,12/6/2014,12/1/2014,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,12/7/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM36695 icaosgctgl1cat,,12/5/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,12/1/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,12/3/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,12/7/2014,12/1/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,12/1/2014,12/1/2014,2,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,12/2/2014,12/2/2014,12/1/2014,1,Online Search,Call Center Internal
