Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/25/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/26/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/27/2015,6/22/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/28/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,6/27/2015,6/27/2015,6/22/2015,1,Online,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/25/2015,6/22/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/26/2015,6/22/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/27/2015,6/22/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/28/2015,6/22/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,6/26/2015,6/22/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,6/25/2015,6/25/2015,6/22/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,6/27/2015,6/22/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,6/28/2015,6/22/2015,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,6/28/2015,6/28/2015,6/22/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,6/25/2015,6/22/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,6/26/2015,6/22/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,6/28/2015,6/22/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47282 ICAOSGCDSL11,,6/25/2015,6/22/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM45438 ICAOFG2GFEED1,,6/25/2015,6/22/2015,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45438 ICAOFG2GFEED1,,6/28/2015,6/22/2015,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,,7/4/2015,6/29/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,6/29/2015,6/29/2015,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,7/1/2015,7/1/2015,6/29/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/3/2015,6/29/2015,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,6/29/2015,6/29/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/1/2015,6/29/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/2/2015,6/29/2015,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/3/2015,6/29/2015,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/4/2015,6/29/2015,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/5/2015,6/29/2015,2,Online,Web
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,7/3/2015,6/29/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,6/29/2015,6/29/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,6/29/2015,6/29/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,6/30/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/1/2015,6/29/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/2/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/3/2015,7/3/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/3/2015,6/29/2015,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/4/2015,6/29/2015,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/5/2015,7/5/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/5/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,6/29/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,7/2/2015,6/29/2015,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44423 icaosgcdsl10,,6/29/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,6/30/2015,6/30/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,7/4/2015,7/4/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/4/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,7/5/2015,7/5/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/5/2015,6/29/2015,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,7/6/2015,7/6/2015,1,Electronic - UnSourced,Call Center Internal
