"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,11529 Xtr Leg Ext Accessory Bag #1,3844,In Production,F,2555,108,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,17100 Handgrip  Adj (Pair),3844,In Production,F,2555,2064,800
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"17313 Mult - 1"" Thick Bumper w Screw",3844,In Production,F,2555,26,10
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"50304 ROLLER FOAM  L=175MM 7""",3844,In Production,F,2555,294,300
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,50334 SNAPHOOK LARGE MULTI USE,3844,In Production,F,2555,320,250
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,51278 Assy  Pulley w J-Bolt,3844,In Production,F,2555,36,10
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,51293 Xtr Leg Ext Pivot Tube Assy,3844,In Production,F,2555,75,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,51302 Xtr Leg Ext Accessory Bag #2,3844,In Production,F,2555,48,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,80209 Power Rod End Cap 10#,3844,In Production,F,2555,76,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,80210 Power Rod End Cap 30#,3844,In Production,F,2555,410,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,80211 Power Rod End Cap 50#,3844,In Production,F,2555,1154,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,90135 Mult - Rod Binding Strap,3844,In Production,F,2555,466,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,90189 Mult - Leg Ext Pivot Bushing,3844,In Production,F,2555,1137,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"90199 Plug, 1-1/4 Rod Block",3844,In Production,F,2555,,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"90218 Cap, 3/4 End",3844,In Production,F,2555,1724,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,17061 Pin  Ball Detent  Leg Ext,3844,In Production,F,2555,238,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,90228 Mult - #8x0.50 PHM Screw,3844,In Production,F,2555,4746,60
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"90650 BAR W FOAM GRIPS BLACK  48""",3844,In Production,F,2555,87,40
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,95001 Mult - Lat Squat Bar Strap,3844,In Production,F,2555,223,30
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,"95206 Tube, 3/4"" Chrome Roller",3844,In Production,F,2555,88,75
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,95701 Rod  5# Tested W  S&C,3844,In Production,F,36500,1224,30
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,95702 Rod 10# Tested w  S&C,3844,In Production,F,36500,910,1725
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,95703 Rod  30# Tested w  S&C,3844,In Production,F,36500,1351,900
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,95704 Rod  50#  Tested w  S&C,3844,In Production,F,36500,2824,1700
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,000-3901 Xtr-Euro Seat Back,3844,,F,2555,1,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,000-3902 Bottom  Xtr Seat,3844,In Production,F,2555,18,
"100095 BFX Xceed Plus,w/AB,Costco Canada",EOL - Use Up Stock,F,000-3904 Xtr-Euro Squat Frame Pull Assy,3844,In Production,F,2555,10,
