Treadclimber,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75762783,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75762784,Online Shopping,Web
Bowflex Home Gyms,CAM48327 DOFBIGFEED3,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75762884,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75762984,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75762985,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,10/21/2017,10/16/2017,75763084,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM45538 DODG2DDL2,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75763284,Online Display,Web
Bowflex HVT,CAM50745 1800HVT,Internal,10/21/2017,10/21/2017,10/16/2017,75763384,Un-Sourced,Call Center Internal
Bowflex HVT,CAM16616 DEGBFBHG,Internal,,10/21/2017,10/16/2017,75763385,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,10/21/2017,10/16/2017,75763485,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,11/11/2017,10/21/2017,10/16/2017,75763585,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75763685,Online Search,Web
Bowflex Max Trainer,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,10/21/2017,10/21/2017,10/16/2017,75763786,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,10/21/2017,10/21/2017,10/16/2017,75763787,Online Search,Web
Results Treadmill,CAM50746 1800RESULTSTREADMILL,Internal,,10/21/2017,10/16/2017,75763887,Un-Sourced,Call Center Internal
Bowflex HVT,CAM49423 DOFG2T,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75763888,Online Shopping,Call Center Internal
Treadclimber,CAM49423 DOFG2T,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75763889,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,10/21/2017,10/16/2017,75763890,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,10/21/2017,10/16/2017,75763891,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75763991,Online Search,Web
Bowflex Max Trainer,CAM50723 DOSBIESL11,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75764391,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75764491,Online Search,Web
Treadclimber,CAM50723 DOSBIESL11,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75764591,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75764691,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,10/21/2017,10/16/2017,75764791,Online Search,Web
