Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75398572,Online Shopping,Web
Results Treadmill,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75398671,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75398672,Online Search,Web
Bowflex Max Trainer,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75398771,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75398772,Electronic - Short Form,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,11/7/2017,10/15/2017,10/9/2017,75398872,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75398972,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM52231 ION*N60*BRINGTIC,TouchPoint Integrated Communications,10/15/2017,10/15/2017,10/9/2017,75399072,Short Form,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75399273,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75399373,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75399374,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75399375,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75399574,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,10/15/2017,10/9/2017,75399674,Electronic - UnSourced,Web
Treadclimber,CAM40825 1800TREADCLIMBER,Internal,,10/15/2017,10/9/2017,75399774,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM44551 dosg2esl4,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75399775,Online Search,Web
Bowflex Max Trainer,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75399875,Online Search,Call Center Internal
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75399876,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75399976,Electronic - Short Form,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,10/15/2017,10/15/2017,10/9/2017,75400077,Online Search,Web
Treadclimber,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75400176,Short Form,Call Center Internal
Bowflex Brand,CAM39441 dosbigl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75400177,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75400277,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75400377,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,10/15/2017,10/9/2017,75400477,Online Search,Web
