Bowflex Max Trainer,CAM44230 SAWDOSG2E,,5/21/2017,5/15/2017,1,Online Search,Third Party Call Center - Evolve
Bowflex HVT,CAM44429 dosbiesl1,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,,5/21/2017,5/15/2017,17,Online Search,Web
Treadclimber,CAM44429 dosbiesl1,,5/21/2017,5/15/2017,5,Online Search,Web
Treadclimber,CAM44450 dofbitfeed2,,5/21/2017,5/15/2017,1,Online Shopping,Web
Bowflex HVT,CAM44497 dosg2esl1,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,5/21/2017,5/21/2017,5/15/2017,3,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,,5/21/2017,5/15/2017,67,Online Search,Web
Results Elliptical,CAM44497 dosg2esl1,,5/21/2017,5/15/2017,2,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,5/21/2017,5/15/2017,12,Online Search,Web
Bowflex Max Trainer,CAM44539 SAWDOSG2EMOBILE2,5/21/2017,5/21/2017,5/15/2017,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44544 SAWDOXFBE,,5/21/2017,5/15/2017,1,Online Social,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44544 SAWDOXFBE,,5/21/2017,5/15/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM44551 dosg2esl4,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44551 dosg2esl4,,5/21/2017,5/15/2017,3,Online Search,Web
Treadclimber,CAM44551 dosg2esl4,,5/21/2017,5/15/2017,2,Online Search,Web
Bowflex Catalog,CAM44887 dofg2efeed1,5/21/2017,5/21/2017,5/15/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,5/21/2017,5/21/2017,5/15/2017,3,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,,5/21/2017,5/15/2017,29,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM44887 dofg2efeed1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,,5/21/2017,5/15/2017,2,Online Shopping,Web
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,5/21/2017,5/21/2017,5/15/2017,2,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,5/21/2017,5/15/2017,4,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,5/21/2017,5/15/2017,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45388 DSEESF14F,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45562 DPEEPRINT14C,5/21/2017,5/21/2017,5/15/2017,2,Electronic - Print,Web
Bowflex Max Trainer,CAM45729 DOSG2ESL6,,5/21/2017,5/15/2017,2,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,5/21/2017,5/15/2017,15,Online Search,Web
Treadclimber,CAM45730 DOSG2ESL7,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,,5/21/2017,5/15/2017,3,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM45798 DSEESF14H,,5/21/2017,5/15/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Catalog,CAM45798 DSEESF14H,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,5/21/2017,5/15/2017,8,Electronic - Short Form,Web
Treadclimber,CAM45852 DOSG2TSL32,5/21/2017,5/21/2017,5/15/2017,7,Online Search,Web
Bowflex Max Trainer,CAM45910 DODADCEDL3,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM45910 DODADCEDL3,,5/21/2017,5/15/2017,1,Online Display,Web
Treadclimber,CAM45910 DODADCEDL3,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Catalog,CAM47150 DOSG2ESL9,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Catalog,CAM47150 DOSG2ESL9,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex HVT,CAM47150 DOSG2ESL9,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Home Gyms,CAM47150 DOSG2ESL9,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,5/21/2017,5/21/2017,5/15/2017,4,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,,5/21/2017,5/15/2017,14,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47150 DOSG2ESL9,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Results Treadmill,CAM47150 DOSG2ESL9,,5/21/2017,5/15/2017,1,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM47152 DOSBIESL8,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Home Gyms,CAM47170 DOXFBGL1,,5/21/2017,5/15/2017,1,Online Social,Call Center Internal
Bowflex Selecttech Dumbbells,CAM47170 DOXFBGL1,,5/21/2017,5/15/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM48473 DOSG2TSL39,,5/21/2017,5/15/2017,1,Online Search,Web
Treadclimber,CAM48637 P02161STWMNCSYPF,,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM48801 HISTN60*J14FSTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Third Party Call Center - Evolve
Treadclimber,CAM48812 OXGNN60*HKINGTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Catalog,CAM48984 DOSG2ESL11,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM48984 DOSG2ESL11,,5/21/2017,5/15/2017,6,Online Search,Web
Treadclimber,CAM48984 DOSG2ESL11,,5/21/2017,5/15/2017,2,Online Search,Web
Bowflex Max Trainer,CAM48985 DOSBIESL10,,5/21/2017,5/15/2017,2,Online Search,Web
Treadclimber,CAM48985 DOSBIESL10,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM49392 P0616USWKLYCTINA,5/21/2017,5/21/2017,5/15/2017,1,Print,Call Center Internal
Treadclimber,CAM49424 DOSG2T,,5/21/2017,5/15/2017,2,Online Search,Call Center Internal
Bowflex Catalog,CAM49580 DODTABOOLAEDL2,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM49580 DODTABOOLAEDL2,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM49580 DODTABOOLAEDL2,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM49996 DODAOLEDL1,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM49996 DODAOLEDL1,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,,5/21/2017,5/15/2017,2,Online Display,Web
Treadclimber,CAM50256 DODG2EDL1,,5/21/2017,5/15/2017,2,Online Display,Web
Bowflex HVT,CAM50680 DSEESF17A,,5/21/2017,5/15/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM50680 DSEESF17A,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50680 DSEESF17A,,5/21/2017,5/15/2017,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50713 DODG2EDL2,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Catalog,CAM50714 DODG2EDL3,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Home Gyms,CAM50714 DODG2EDL3,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,5/21/2017,5/21/2017,5/15/2017,2,Online Display,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,,5/21/2017,5/15/2017,12,Online Display,Web
Treadclimber,CAM50714 DODG2EDL3,,5/21/2017,5/15/2017,2,Online Display,Web
Treadclimber,CAM50717 DODG2TDL3,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Revolution,CAM50718 ICAODG2TDL1,,5/21/2017,5/15/2017,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM50722 DOSG2ESL12,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM50738 DSEESF17B,,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50739 DODTABOOLAEDL6,,5/21/2017,5/15/2017,2,Online Display,Web
Bowflex HVT,CAM50745 1800HVT,5/21/2017,5/21/2017,5/15/2017,1,Un-Sourced,Call Center Internal
Results Treadmill,CAM50746 1800RESULTSTREADMILL,,5/21/2017,5/15/2017,1,Un-Sourced,Call Center Internal
Bowflex HVT,CAM50802 DODG2HDL2,5/21/2017,5/21/2017,5/15/2017,3,Online Display,Web
Bowflex HVT,CAM50802 DODG2HDL2,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex Max Trainer,CAM50802 DODG2HDL2,,5/21/2017,5/15/2017,1,Online Display,Web
Treadclimber,CAM50802 DODG2HDL2,,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex HVT,CAM50805 DODTABOOLAHDL1,5/21/2017,5/21/2017,5/15/2017,1,Online Display,Web
Bowflex HVT,CAM50808 DOFG2HFEED1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Bowflex HVT,CAM50809 DOFBIHFEED1,5/21/2017,5/21/2017,5/15/2017,1,Online Shopping,Web
Bowflex HVT,CAM50810 DOSG2HSL1,5/21/2017,5/21/2017,5/15/2017,4,Online Search,Web
Bowflex HVT,CAM50810 DOSG2HSL1,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Home Gyms,CAM50810 DOSG2HSL1,5/21/2017,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex Max Trainer,CAM50810 DOSG2HSL1,,5/21/2017,5/15/2017,1,Online Search,Web
Treadclimber,CAM50810 DOSG2HSL1,,5/21/2017,5/15/2017,1,Online Search,Web
Bowflex HVT,CAM50811 DOSBIHSL1,,5/21/2017,5/15/2017,1,Online Search,Web
Results Treadmill,CAM50816 DOFG2BXTFEED1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM50824 DOFG2BXEFEED1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Results Elliptical,CAM50824 DOFG2BXEFEED1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Treadclimber,CAM50824 DOFG2BXEFEED1,,5/21/2017,5/15/2017,1,Online Shopping,Web
Results Treadmill,CAM50958 DSEHSF17A,,5/21/2017,5/15/2017,1,Electronic - Short Form,Call Center Internal
Bowflex HVT,CAM50958 DSEHSF17A,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex HVT,CAM50958 DSEHSF17A,,5/21/2017,5/15/2017,2,Electronic - Short Form,Web
Bowflex HVT,CAM50959 DSEHSF17B,5/21/2017,5/21/2017,5/15/2017,2,Electronic - Short Form,Web
Bowflex HVT,CAM50960 DSEHSF17C,5/21/2017,5/21/2017,5/15/2017,1,Electronic - Short Form,Web
Bowflex Catalog,CAM50972 DCBHOMESUM17,,5/21/2017,5/15/2017,3,Catalog,Call Center Internal
Bowflex HVT,CAM50972 DCBHOMESUM17,,5/21/2017,5/15/2017,1,Catalog,Call Center Internal
Treadclimber,CAM50972 DCBHOMESUM17,,5/21/2017,5/15/2017,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM50972 DCBHOMESUM17,,5/21/2017,5/15/2017,1,Catalog,Web
Bowflex Max Trainer,CAM51002 SUNDN120SOFTMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Third Party Call Center - Evolve
Bowflex Max Trainer,CAM51003 GRITN120SOFTMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51004 LAFFN120SOFTMTIC,5/21/2017,5/21/2017,5/15/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51008 IFC*N120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,2,Short Form,Call Center Internal
Treadclimber,CAM51008 IFC*N120MXMEMTIC,,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51010 JUSTN120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51011 GRITN120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,3,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51012 LAFFN120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,4,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51015 COMTN120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51021 YES*N120MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51025 AMSNL60*MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51031 DISAN60*MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Treadclimber,CAM51031 DISAN60*MXMEMTIC,,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51032 DISMN60*MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51036 WGNAN60*MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,2,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51037 ION*N60*MXMEMTIC,5/21/2017,5/21/2017,5/15/2017,3,Short Form,Call Center Internal
Treadclimber,CAM51056 HMM*N120DANMDTIC,,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Treadclimber,CAM51061 DCADN120DANMDTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Treadclimber,CAM51064 MOVSN60*DANMDTIC,5/21/2017,5/21/2017,5/15/2017,1,Short Form,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,,5/22/2017,5/22/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,,5/22/2017,5/22/2017,1,Electronic - UnSourced,Web
