Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Core Body Reformer,CAM18438 Bowflex-Catalog,,12/16/2014,12/15/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM27557 Bowflex Catalog,,12/21/2014,12/15/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/16/2014,12/15/2014,1,Catalog,Web
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/17/2014,12/15/2014,3,Catalog,Web
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/18/2014,12/15/2014,2,Catalog,Web
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/21/2014,12/15/2014,1,Catalog,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,12/20/2014,12/15/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM23879 degt1sitetc,,12/20/2014,12/15/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,12/16/2014,12/15/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,12/17/2014,12/15/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM6025 SAWWEBTC,,12/18/2014,12/15/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM32376 dosg2csl1,,12/19/2014,12/15/2014,1,Online Search,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,12/18/2014,12/15/2014,1,Online Shopping,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,12/20/2014,12/15/2014,1,Online Shopping,Web
Core Body Reformer,CAM35963 SAWDOFMSNY,,12/21/2014,12/15/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/27/2014,12/22/2014,1,Catalog,Web
Core Body Reformer,CAM21163 CatalogCTA,,12/26/2014,12/22/2014,1,Electronic - Short Form,Call Center Internal
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,12/27/2014,12/22/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,12/28/2014,12/22/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,12/27/2014,12/22/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM32380 dosmsncsl1,,12/23/2014,12/22/2014,1,Online Search,Web
Core Body Reformer,CAM37440 dosg2tsl21,,12/27/2014,12/22/2014,1,Online Search,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,12/25/2014,12/22/2014,1,Online Shopping,Web
Core Body Reformer,CAM35963 SAWDOFMSNY,,12/24/2014,12/22/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM27557 Bowflex Catalog,,1/4/2015,12/29/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM46149 DCBHOMEHOL14,,12/30/2014,12/29/2014,1,Catalog,Web
Core Body Reformer,CAM46149 DCBHOMEHOL14,,1/2/2015,12/29/2014,1,Catalog,Web
Core Body Reformer,CAM36608 dsetsf12a,,1/2/2015,12/29/2014,1,Electronic - Short Form,Web
Core Body Reformer,CAM16414 DEGBFTRC,,12/30/2014,12/29/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM23879 degt1sitetc,,12/29/2014,12/29/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM23879 degt1sitetc,,1/1/2015,12/29/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,12/29/2014,12/29/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,1/1/2015,12/29/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,1/3/2015,12/29/2014,2,Electronic - UnSourced,Web
