Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Core Body Reformer,CAM27557 Bowflex Catalog,,6/10/2014,6/9/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM27557 Bowflex Catalog,,6/11/2014,6/9/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM27557 Bowflex Catalog,,6/12/2014,6/9/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,6/11/2014,6/9/2014,1,Catalog,Web
Core Body Reformer,CAM36608 dsetsf12a,,6/11/2014,6/9/2014,1,Electronic - Short Form,Web
Core Body Reformer,CAM23879 degt1sitetc,,6/11/2014,6/9/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM23879 degt1sitetc,,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/10/2014,6/9/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/11/2014,6/9/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/12/2014,6/9/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/13/2014,6/9/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/15/2014,6/9/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35897 degynlsprodpage,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM44626 1800BOWFLEX_BMT,,6/10/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM32376 dosg2csl1,,6/13/2014,6/9/2014,1,Online Search,Web
Core Body Reformer,CAM32380 dosmsncsl1,,6/14/2014,6/9/2014,1,Online Search,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,6/15/2014,6/9/2014,1,Online Shopping,Web
Core Body Reformer,CAM35955 SAWDOFAPAY,,6/13/2014,6/9/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM40822 1800COREBODY,,6/15/2014,6/9/2014,1,Un-Sourced,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,6/16/2014,6/16/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,6/17/2014,6/16/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,6/21/2014,6/16/2014,1,Catalog,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,6/16/2014,6/16/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,6/17/2014,6/16/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,6/16/2014,6/16/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/17/2014,6/16/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/18/2014,6/16/2014,4,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/19/2014,6/16/2014,3,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/20/2014,6/16/2014,3,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/21/2014,6/16/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35897 degynlsprodpage,,6/22/2014,6/16/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM31082 dosg2tgl1tc,,6/20/2014,6/16/2014,1,Online Search,Web
Core Body Reformer,CAM35955 SAWDOFAPAY,,6/21/2014,6/16/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,6/26/2014,6/23/2014,2,Catalog,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,6/27/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,6/23/2014,6/23/2014,5,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/24/2014,6/23/2014,4,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,6/26/2014,6/23/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM44626 1800BOWFLEX_BMT,,6/29/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM37712 WVAHLINFCORE3EUR,,6/23/2014,6/23/2014,1,Long Form,Call Center Internal
Core Body Reformer,CAM30796 SAWDOSG2G,,6/23/2014,6/23/2014,1,Online Search,Call Center Internal
Core Body Reformer,CAM32376 dosg2csl1,,6/27/2014,6/23/2014,1,Online Search,Web
Core Body Reformer,CAM44843 dcbhomesum14,,6/30/2014,6/30/2014,2,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/3/2014,6/30/2014,2,Catalog,Web
Core Body Reformer,CAM16414 DEGBFTRC,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,7/3/2014,6/30/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35897 degynlsprodpage,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM37712 WVAHLINFCORE3EUR,,7/3/2014,6/30/2014,1,Long Form,Call Center Internal
Core Body Reformer,CAM41005 LIFEL60*FSIONTIC,7/2/2014,7/2/2014,6/30/2014,1,Short Form,Call Center Internal
Core Body Reformer,CAM41005 LIFEL60*FSIONTIC,,7/5/2014,6/30/2014,1,Short Form,Call Center Internal
Core Body Reformer,CAM31056 dcbshw,,7/13/2014,7/7/2014,1,Catalog,Web
Core Body Reformer,CAM37626 dleylf2012a,,7/8/2014,7/7/2014,1,Electronic - Long Form,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,7/9/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,7/13/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM132 1800BOWFLEX_CAT,,7/9/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,7/13/2014,7/7/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM32376 dosg2csl1,,7/8/2014,7/7/2014,2,Online Search,Web
Core Body Reformer,CAM32376 dosg2csl1,,7/13/2014,7/7/2014,1,Online Search,Web
Core Body Reformer,CAM32380 dosmsncsl1,,7/7/2014,7/7/2014,1,Online Search,Web
Core Body Reformer,CAM43666 dosg2tmobile4,,7/7/2014,7/7/2014,1,Online Search,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,7/12/2014,7/7/2014,1,Online Shopping,Web
Core Body Reformer,CAM35955 SAWDOFAPAY,,7/12/2014,7/7/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM41005 LIFEL60*FSIONTIC,7/7/2014,7/7/2014,7/7/2014,3,Short Form,Call Center Internal
Core Body Reformer,CAM40822 1800COREBODY,,7/11/2014,7/7/2014,1,Un-Sourced,Call Center Internal
Core Body Reformer,CAM27607 BFXCATWEB,,7/15/2014,7/14/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,7/14/2014,7/14/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/16/2014,7/14/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/17/2014,7/14/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/19/2014,7/14/2014,2,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/20/2014,7/14/2014,2,Catalog,Web
Core Body Reformer,CAM23584 degcfootlinkbf,,7/16/2014,7/14/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,7/18/2014,7/14/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM30796 SAWDOSG2G,,7/18/2014,7/14/2014,1,Online Search,Call Center Internal
Core Body Reformer,CAM33966 dofg2cfeed1,,7/16/2014,7/14/2014,1,Online Shopping,Web
Core Body Reformer,CAM27557 Bowflex Catalog,,7/21/2014,7/21/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM27557 Bowflex Catalog,,7/27/2014,7/21/2014,1,Catalog,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,7/22/2014,7/21/2014,1,Catalog,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,7/27/2014,7/21/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,7/21/2014,7/21/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,7/22/2014,7/21/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35660 SAWNCIM0001,,7/23/2014,7/21/2014,1,Online,Call Center Internal
Core Body Reformer,CAM35660 SAWNCIM0001,,7/26/2014,7/21/2014,1,Online,Call Center Internal
Core Body Reformer,CAM31082 dosg2tgl1tc,,7/23/2014,7/21/2014,1,Online Search,Web
Core Body Reformer,CAM44843 dcbhomesum14,,7/31/2014,7/28/2014,3,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,8/1/2014,7/28/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,8/3/2014,7/28/2014,1,Catalog,Web
Core Body Reformer,CAM37626 dleylf2012a,,7/31/2014,7/28/2014,1,Electronic - Long Form,Web
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,7/29/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM23879 degt1sitetc,,7/31/2014,7/28/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM23879 degt1sitetc,,8/1/2014,7/28/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,7/31/2014,7/28/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/1/2014,7/28/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/2/2014,7/28/2014,2,Electronic - UnSourced,Web
Core Body Reformer,CAM35897 degynlsprodpage,,8/2/2014,7/28/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM32376 dosg2csl1,,8/2/2014,7/28/2014,1,Online Search,Web
Core Body Reformer,CAM32380 dosmsncsl1,,7/31/2014,7/28/2014,1,Online Search,Web
Core Body Reformer,CAM35689 degyncr,,8/4/2014,8/4/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/7/2014,8/4/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/8/2014,8/4/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/13/2014,8/11/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM38110 FSPILINFCBFUREUR,8/17/2014,8/17/2014,8/11/2014,1,Long Form,Call Center Internal
Core Body Reformer,CAM30796 SAWDOSG2G,,8/15/2014,8/11/2014,1,Online Search,Call Center Internal
Core Body Reformer,CAM32307 SAWDOSG2C,,8/13/2014,8/11/2014,1,Online Search,Call Center Internal
Core Body Reformer,CAM32376 dosg2csl1,,8/17/2014,8/11/2014,1,Online Search,Web
Core Body Reformer,CAM35963 SAWDOFMSNY,,8/15/2014,8/11/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,8/19/2014,8/18/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,8/24/2014,8/18/2014,1,Catalog,Web
Core Body Reformer,CAM1000 deccrodrejuv_BFC,,8/19/2014,8/18/2014,1,Electronic - Short Form,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,8/19/2014,8/18/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,8/24/2014,8/18/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM32376 dosg2csl1,,8/18/2014,8/18/2014,1,Online Search,Web
Core Body Reformer,CAM37655 dosbitsl10,,8/24/2014,8/18/2014,1,Online Search,Web
Core Body Reformer,CAM33966 dofg2cfeed1,,8/21/2014,8/18/2014,1,Online Shopping,Web
Core Body Reformer,CAM35975 SAWDOFSSTYY,,8/24/2014,8/18/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM40822 1800COREBODY,,8/20/2014,8/18/2014,1,Un-Sourced,Call Center Internal
Core Body Reformer,CAM44843 dcbhomesum14,,8/27/2014,8/25/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,8/29/2014,8/25/2014,1,Catalog,Web
Core Body Reformer,CAM5676 SAWWEBBF,,8/27/2014,8/25/2014,1,Electronic - Short Form,Call Center Internal
Core Body Reformer,CAM127 1800BOWFLEX_BFC,,8/29/2014,8/25/2014,1,Electronic - UnSourced,Call Center Internal
Core Body Reformer,CAM35689 degyncr,,8/26/2014,8/25/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM44843 dcbhomesum14,,9/1/2014,9/1/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,9/2/2014,9/1/2014,1,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,9/6/2014,9/1/2014,2,Catalog,Web
Core Body Reformer,CAM44843 dcbhomesum14,,9/7/2014,9/1/2014,1,Catalog,Web
Core Body Reformer,CAM23587 degcfootlinktc,,9/5/2014,9/1/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,9/1/2014,9/1/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM35689 degyncr,,9/6/2014,9/1/2014,1,Electronic - UnSourced,Web
Core Body Reformer,CAM37712 WVAHLINFCORE3EUR,,9/2/2014,9/1/2014,1,Long Form,Call Center Internal
Core Body Reformer,CAM37712 WVAHLINFCORE3EUR,,9/3/2014,9/1/2014,1,Long Form,Call Center Internal
Core Body Reformer,CAM32380 dosmsncsl1,,9/4/2014,9/1/2014,1,Online Search,Web
Core Body Reformer,CAM35963 SAWDOFMSNY,9/6/2014,9/6/2014,9/1/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM35964 SAWDOFMYTY,9/4/2014,9/4/2014,9/1/2014,1,Online Shopping,Call Center Internal
Core Body Reformer,CAM45804 DOVCRCKTVL1,,9/2/2014,9/1/2014,1,Online Video,Call Center Internal
