Bowflex Max Trainer,CAM40992 icaosbcgl1,,10/4/2016,10/3/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44236 SAWMAX,,10/4/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,10/4/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM45043 SAWDOFG2E,,10/4/2016,10/3/2016,1,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,10/4/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,10/4/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,10/4/2016,10/4/2016,10/3/2016,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,10/4/2016,10/3/2016,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45836 ICAOSGCESL3,,10/4/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45839 ICAOSGCESL6,10/4/2016,10/4/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,,10/4/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM48225 ICAOXFBESCODE001,,10/4/2016,10/3/2016,1,Online Social,Web
Bowflex Max Trainer,CAM49568 SAWDODMEDIAIQE,,10/4/2016,10/3/2016,1,Online Display,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,10/5/2016,10/3/2016,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,10/5/2016,10/3/2016,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,10/5/2016,10/5/2016,10/3/2016,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,10/5/2016,10/3/2016,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM29862 icawbowflexca,,10/5/2016,10/3/2016,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,10/5/2016,10/3/2016,2,Electronic - UnSourced,Web
Treadclimber,CAM30841 icaosgctsl2,10/5/2016,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,10/5/2016,10/3/2016,2,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Revolution,CAM37662 icaosgcwsl23,,10/5/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM40992 icaosbcgl1,,10/5/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM44626 1800BOWFLEX_BMT,,10/5/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,10/5/2016,10/3/2016,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,10/5/2016,10/3/2016,1,Online Shopping,Web
Bowflex Revolution,CAM45438 ICAOFG2GFEED1,,10/5/2016,10/3/2016,2,Online Shopping,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,10/5/2016,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,10/5/2016,10/3/2016,2,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,10/5/2016,10/3/2016,4,Online Shopping,Web
Bowflex Max Trainer,CAM45691 SAWICAOSBCE,,10/5/2016,10/3/2016,2,Online Search,Call Center Internal
Schwinn,CAM45691 SAWICAOSBCE,,10/5/2016,10/3/2016,1,Online Search,Call Center Internal
Treadclimber,CAM45691 SAWICAOSBCE,,10/5/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,10/5/2016,10/5/2016,10/3/2016,9,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,10/5/2016,10/3/2016,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45841 ICAOSGCESL8,,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,10/5/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM48227 ICAOXFBESCODE003,,10/5/2016,10/3/2016,1,Online Social,Web
Bowflex Max Trainer,CAM48775 SUNDN180JACFSTIC,,10/5/2016,10/3/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49154 INSPN120J14FSTIC,,10/5/2016,10/3/2016,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM136 1800NAUTILUS_BFX,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM25756 DEGSAWBFG,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,10/6/2016,10/3/2016,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,10/6/2016,10/3/2016,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,10/6/2016,10/6/2016,10/3/2016,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,10/6/2016,10/3/2016,6,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,,10/6/2016,10/3/2016,2,Online Search,Web
Bowflex Brand,CAM31266 icaosgcgl1,,10/6/2016,10/3/2016,3,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,10/6/2016,10/3/2016,2,Online Search,Web
Bowflex Home Gyms,CAM37658 icaosbcgsl5,,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM37662 icaosgcwsl23,,10/6/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM37864 icaosgctsl6,10/6/2016,10/6/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM37864 icaosgctsl6,,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM39467 icaosbctsl1,,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Home Gyms,CAM40992 icaosbcgl1,,10/6/2016,10/3/2016,2,Online Search,Web
Treadclimber,CAM40998 icaosbctsl7,,10/6/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM41072 icaosbctsl10,10/6/2016,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Home Gyms,CAM44210 SAWICAOSGCD,,10/6/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,10/6/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44236 SAWMAX,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,10/6/2016,10/3/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,10/6/2016,10/3/2016,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,10/6/2016,10/3/2016,8,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,10/6/2016,10/3/2016,2,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,10/6/2016,10/6/2016,10/3/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,10/6/2016,10/3/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45691 SAWICAOSBCE,,10/6/2016,10/3/2016,1,Online Search,Call Center Internal
Treadclimber,CAM45691 SAWICAOSBCE,,10/6/2016,10/3/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,10/6/2016,10/6/2016,10/3/2016,8,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,10/6/2016,10/3/2016,1,Electronic - Short Form,Web
Bowflex Revolution,CAM45694 ICASESF14B,,10/6/2016,10/3/2016,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,10/6/2016,10/3/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM47282 ICAOSGCDSL11,,10/6/2016,10/3/2016,2,Online Search,Web
Bowflex Max Trainer,CAM48227 ICAOXFBESCODE003,,10/6/2016,10/3/2016,1,Online Social,Web
Treadclimber,CAM48693 DPEEPRINT15D,,10/6/2016,10/3/2016,1,Electronic - Print,Call Center Internal
Treadclimber,CAM48812 OXGNN60*HKINGTIC,,10/6/2016,10/3/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49292 DSETSF16A,,10/6/2016,10/3/2016,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM49811 VEL*C120MX100KST,,10/6/2016,10/3/2016,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM29862 icawbowflexca,,10/7/2016,10/3/2016,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,10/7/2016,10/3/2016,6,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,10/7/2016,10/3/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,10/7/2016,10/7/2016,10/3/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,10/7/2016,10/3/2016,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,,10/7/2016,10/3/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM30841 icaosgctsl2,,10/7/2016,10/3/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,10/7/2016,10/7/2016,10/3/2016,1,Online Search,Web
