Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/29/2015,7/2/2015,5,12965.20
Treadclimber,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,6/29/2015,7/2/2015,1,.00
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,6/29/2015,7/2/2015,2,4218.00
Treadclimber,Electronic - Short Form,CAM36287 SAWSF11G,Call Center Internal,6/29/2015,7/2/2015,1,2999.00
Treadclimber,Electronic - Short Form,CAM36605 SAWSF12A,Call Center Internal,6/29/2015,7/2/2015,1,2019.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/29/2015,7/2/2015,2,3098.00
Treadclimber,Short Form,CAM47111 DISEN60*WALKATIC,Call Center Internal,6/29/2015,7/2/2015,1,2019.00
Treadclimber,Short Form,CAM47388 HGTVN5MINFIVE*TIC,Call Center Internal,6/29/2015,7/2/2015,1,1999.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,6/29/2015,7/2/2015,2,5018.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Third Party Call Center - Evolve,6/29/2015,7/2/2015,1,2999.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,6/29/2015,7/2/2015,1,2019.00
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,6/29/2015,7/2/2015,3,7017.00
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Web,6/29/2015,7/2/2015,1,2999.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,6/29/2015,7/2/2015,1,2999.00
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,6/29/2015,7/2/2015,5,13035.00
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,6/29/2015,7/2/2015,2,5018.00
Treadclimber,Online Search,CAM46146 DOSBITSL17,Web,6/29/2015,7/2/2015,1,2019.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/29/2015,7/3/2015,5,10995.10
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,6/29/2015,7/3/2015,1,1499.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/29/2015,7/3/2015,3,5892.10
Treadclimber,Short Form,CAM47300 DWOMN60*WALKATIC,Call Center Internal,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Short Form,CAM47302 DTVLN60*WALKATIC,Call Center Internal,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Short Form,CAM47341 ION*N120ALOBYTIC,Call Center Internal,6/29/2015,7/3/2015,1,2199.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Short Form,CAM47345 FOXNN120ALOBYTIC,Third Party Call Center - Evolve,6/29/2015,7/3/2015,1,1899.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,6/29/2015,7/3/2015,3,7037.00
Treadclimber,Electronic - Short Form,CAM16426 DSETDIR,Web,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,6/29/2015,7/3/2015,4,10036.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Online Shopping,CAM32126 dofpgtfeed1,Web,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Web,6/29/2015,7/3/2015,1,2999.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,6/29/2015,7/3/2015,2,4038.00
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,6/29/2015,7/3/2015,4,9036.00
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,6/29/2015,7/3/2015,1,2019.00
Treadclimber,Online Search,CAM43683 dosbitsl14,Web,6/29/2015,7/3/2015,1,2999.00
Treadclimber,Online Search,CAM44108 dosbitsl13,Web,6/29/2015,7/3/2015,1,2999.00
Treadclimber,Online,CAM10390 SAWWEBCTC,Call Center Internal,6/29/2015,7/4/2015,1,1999.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/29/2015,7/4/2015,2,4993.00
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,6/29/2015,7/4/2015,3,6992.00
Treadclimber,Electronic - Short Form,CAM36605 SAWSF12A,Call Center Internal,6/29/2015,7/4/2015,1,2999.00
Treadclimber,Short Form,CAM47302 DTVLN60*WALKATIC,Call Center Internal,6/29/2015,7/4/2015,1,1099.00
Treadclimber,Short Form,CAM47339 UPTVN120ALOBYTIC,Call Center Internal,6/29/2015,7/4/2015,1,2019.00
Treadclimber,Short Form,CAM47341 ION*N120ALOBYTIC,Call Center Internal,6/29/2015,7/4/2015,2,1623.95
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,6/29/2015,7/4/2015,2,4873.00
