Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/9/2014,6/10/2014,3,169.82
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/9/2014,6/12/2014,1,59.94
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,6/9/2014,6/13/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/9/2014,6/13/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/9/2014,6/14/2014,2,129.88
Boost,Online Search,CAM41183 dosg2asl1,Web,6/9/2014,6/14/2014,1,59.94
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,6/16/2014,6/16/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/16/2014,6/18/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/16/2014,6/20/2014,2,119.88
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,6/16/2014,6/22/2014,2,119.88
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/16/2014,6/22/2014,2,119.88
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/23/2014,6/23/2014,1,49.95
Boost,Online Search,CAM41181 dosbiasl1,Web,6/23/2014,6/23/2014,1,59.94
Boost,Online Search,CAM41183 dosg2asl1,Web,6/23/2014,6/23/2014,1,59.94
Boost,Online Search,CAM41185 SAWDOSBIA,Call Center Internal,6/23/2014,6/24/2014,1,49.95
Boost,Online Search,CAM41183 dosg2asl1,Web,6/23/2014,6/24/2014,2,119.88
Boost,Un-Sourced,CAM45326 1800BOOST,Call Center Internal,6/23/2014,6/24/2014,3,149.85
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/23/2014,6/25/2014,2,99.90
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,6/23/2014,6/26/2014,1,59.94
Boost,Online Search,CAM41180 dosbiagl1bo,Web,6/23/2014,6/27/2014,2,109.89
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,6/23/2014,6/28/2014,3,1698.90
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,6/23/2014,6/29/2014,2,99.90
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/30/2014,6/30/2014,2,119.88
Boost,Online Search,CAM41182 dosg2agl1bo,Web,6/30/2014,6/30/2014,1,59.94
Boost,Online Search,CAM41183 dosg2asl1,Web,6/30/2014,6/30/2014,1,39.96
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,6/30/2014,7/4/2014,2,2999.00
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,6/30/2014,7/5/2014,1,59.94
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,6/30/2014,7/6/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/7/2014,7/7/2014,2,119.88
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/7/2014,7/8/2014,1,59.94
Boost,Online Social,CAM45558 DOXFBABFJULY14,Web,7/7/2014,7/13/2014,1,39.96
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/14/2014,7/14/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/14/2014,7/15/2014,3,119.88
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/14/2014,7/16/2014,1,59.94
Boost,Online Search,CAM41180 dosbiagl1bo,Web,7/14/2014,7/16/2014,2,119.88
Boost,Online Search,CAM41181 dosbiasl1,Web,7/14/2014,7/18/2014,1,49.95
Boost,Online Search,CAM41183 dosg2asl1,Web,7/14/2014,7/18/2014,1,59.94
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/14/2014,7/20/2014,1,59.94
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/21/2014,7/22/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/21/2014,7/23/2014,1,59.94
Boost,Online Search,CAM41180 dosbiagl1bo,Web,7/21/2014,7/23/2014,1,59.94
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,7/21/2014,7/24/2014,4,109.97
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/21/2014,7/24/2014,11,389.79
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/21/2014,7/24/2014,88,2659.08
Boost,Online Search,CAM41180 dosbiagl1bo,Web,7/21/2014,7/24/2014,7,209.93
Boost,Online Search,CAM41181 dosbiasl1,Web,7/21/2014,7/24/2014,3,149.87
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/21/2014,7/24/2014,13,389.87
Boost,Online Search,CAM41183 dosg2asl1,Web,7/21/2014,7/24/2014,1,29.99
Boost,Un-Sourced,CAM45326 1800BOOST,Call Center Internal,7/21/2014,7/24/2014,8,239.92
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,7/21/2014,7/25/2014,2,59.98
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/21/2014,7/25/2014,1,59.94
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/21/2014,7/25/2014,8,239.92
Boost,Online Search,CAM41184 SAWDOSG2A,Call Center Internal,7/21/2014,7/25/2014,1,29.99
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/21/2014,7/25/2014,1,29.99
Boost,Online Search,CAM41183 dosg2asl1,Web,7/21/2014,7/25/2014,2,59.98
Boost,Un-Sourced,CAM45326 1800BOOST,Call Center Internal,7/21/2014,7/25/2014,2,59.98
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/21/2014,7/26/2014,3,89.97
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/21/2014,7/26/2014,3,89.97
Boost,Online Search,CAM41183 dosg2asl1,Web,7/21/2014,7/26/2014,2,119.88
Boost,Un-Sourced,CAM45326 1800BOOST,Call Center Internal,7/21/2014,7/26/2014,1,20.00
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/21/2014,7/27/2014,1,29.99
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/21/2014,7/27/2014,1,29.99
Boost,Online Search,CAM41184 SAWDOSG2A,Call Center Internal,7/28/2014,7/28/2014,1,29.99
Boost,Online Search,CAM41182 dosg2agl1bo,Web,7/28/2014,7/28/2014,1,29.99
Boost,Electronic - UnSourced,CAM41188 degaboo,Web,7/28/2014,7/29/2014,1,59.94
Boost,Online Search,CAM41180 dosbiagl1bo,Web,7/28/2014,7/30/2014,1,59.94
Boost,Electronic - UnSourced,CAM41186 SAWBOOSTUNSOURCE,Call Center Internal,7/28/2014,7/31/2014,1,49.95
Boost,Online Search,CAM41184 SAWDOSG2A,Call Center Internal,7/28/2014,7/31/2014,1,59.94
Boost,Online Search,CAM41183 dosg2asl1,Web,7/28/2014,7/31/2014,1,29.99
Boost,Un-Sourced,CAM45326 1800BOOST,Call Center Internal,7/28/2014,7/31/2014,3,89.97
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/28/2014,8/1/2014,1,59.94
Boost,Electronic - UnSourced,CAM41178 dega1sitebo,Web,7/28/2014,8/2/2014,4,234.76
