"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8003440 SHROUDING, REAR CAP, M5",19236,In Production,F,0,294,40
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004558 SRV KIT,  EDDY BRAKE ASSEMBLY",19236,In Production,F,0,542,
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004557 SRV KIT, SPEED SENSOR, MAX TRN",19236,In Production,F,0,1000,
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004556 SRV KIT, NOSECAP, MAX TRAINER",19236,In Production,F,0,30,
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004555 SRV KIT, EDDY BRAKE DISK",19236,In Production,F,0,484,100
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,8004606 SRV KIT HANDLEBAR GRIP LWR LFT,19236,In Production,F,0,28,10
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004605 SRV KIT, HANDLEBAR GRIP LWR RT",19236,In Production,F,0,39,
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004604 SRV KIT, HANDLEBAR GRIP, UPPER",19236,In Production,F,0,27,30
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004603 SRV KIT,  HR RECEIVER, MAX TRN",19236,In Production,F,0,94,250
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004601 SRV KIT,  SERVO MOTOR, M5",19236,In Production,F,0,855,
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004600 SRV KIT,  POD ASSEMBLY, M5",19236,In Production,F,0,1482,350
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,902-4162 NUT-THIN M10 - 1.5 G2 BlkZ,19236,In Production,F,0,78,25
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004562 SRV KIT,  MAIN DRIVE PULLEY",19236,In Production,F,0,303,3105
"100429 BFX MAX TRAINER M5, INTL - NON-EU",In Production,F,"8004593 SRV KIT,  FOOTPAD, M5",19236,In Production,F,0,168,125
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8002534 SUB ASSY, HANDLEBAR, RH",19241,In Production,F,0,50,
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8002526 SUB ASSY, HANDLEBAR, LH",19241,In Production,F,0,54,
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8004544 SRV KIT, CONSOLE ASSEMBLY, M3",19241,In Production,F,0,209,75
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8000089 END CAP FRAME, 40MM X 80MM",19241,In Production,F,0,74,
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8004545 SRV KIT, MOVING ARM ENDCAP, M3",19241,In Production,F,0,141,
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8004546 SRV KIT, POD ASSEMBLY, M3",19241,In Production,F,0,330,150
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8002501 SUB ASSY, HANDLEBAR PIVOT",19241,In Production,F,0,13,325
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8002458 SUB ASSY, UPPER FOOT PEDAL ARM",19241,In Production,F,0,439,1200
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8004547 SRV KIT, FOOTBED, MAX TRNR",19241,In Production,F,0,248,140
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,8002604 HARDWARE CARD MAX TRN M3/M5,19241,In Production,F,0,1191,
"100426 BFX MAX TRAINER M3, INTL - EU ONLY",In Production,F,"8004642 BELT, 380J10",19241,In Production,F,0,1452,600
