Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Boost,CAM44843 dcbhomesum14,,6/26/2014,6/23/2014,1,Catalog,Web
Boost,CAM36608 dsetsf12a,,6/26/2014,6/23/2014,1,Electronic - Short Form,Web
Boost,CAM127 1800BOWFLEX_BFC,,6/27/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Boost,CAM16414 DEGBFTRC,,6/26/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM16414 DEGBFTRC,,6/28/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM41178 dega1sitebo,,6/26/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM41178 dega1sitebo,,6/28/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM41178 dega1sitebo,,6/29/2014,6/23/2014,3,Electronic - UnSourced,Web
Boost,CAM41186 SAWBOOSTUNSOURCE,,6/28/2014,6/23/2014,1,Electronic - UnSourced,Call Center Internal
Boost,CAM41188 degaboo,,6/27/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM41188 degaboo,,6/28/2014,6/23/2014,1,Electronic - UnSourced,Web
Boost,CAM45040 SAWDODDSTE,,6/28/2014,6/23/2014,1,Online Display,Third Party Call Center - Evolve
Boost,CAM37440 dosg2tsl21,,6/26/2014,6/23/2014,1,Online Search,Web
Boost,CAM37440 dosg2tsl21,,6/29/2014,6/23/2014,1,Online Search,Web
Boost,CAM41180 dosbiagl1bo,,6/27/2014,6/23/2014,1,Online Search,Web
Boost,CAM41183 dosg2asl1,,6/28/2014,6/23/2014,1,Online Search,Web
Boost,CAM44223 SAWDOSBIE,,6/28/2014,6/23/2014,1,Online Search,Third Party Call Center - Evolve
Boost,CAM32069 dofshcdfeed1,,6/27/2014,6/23/2014,1,Online Shopping,Web
Boost,CAM33953 SAWDOFG2C,,6/27/2014,6/23/2014,1,Online Shopping,Call Center Internal
Boost,CAM16426 DSETDIR,,6/30/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM16426 DSETDIR,,7/1/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM16426 DSETDIR,,7/4/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM16426 DSETDIR,,7/5/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM36075 dsetsf11a,,7/3/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM36078 dsetsf11d,,7/5/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM36103 SAWSF11D,,7/5/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Boost,CAM36298 dsetsf11g,,7/4/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM36605 SAWSF12A,,7/5/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Boost,CAM36608 dsetsf12a,,7/2/2014,6/30/2014,2,Electronic - Short Form,Web
Boost,CAM36608 dsetsf12a,,7/3/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM36608 dsetsf12a,,7/5/2014,6/30/2014,1,Electronic - Short Form,Web
Boost,CAM4213 SAWWEBBF_TRC,,7/1/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Boost,CAM5676 SAWWEBBF,,7/2/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Boost,CAM11920 SAWWEBST,,7/3/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Boost,CAM127 1800BOWFLEX_BFC,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Boost,CAM133 1800BOWFLEX_TRC,,7/1/2014,6/30/2014,3,Electronic - UnSourced,Call Center Internal
Boost,CAM133 1800BOWFLEX_TRC,,7/2/2014,6/30/2014,3,Electronic - UnSourced,Call Center Internal
Boost,CAM133 1800BOWFLEX_TRC,,7/3/2014,6/30/2014,2,Electronic - UnSourced,Call Center Internal
