Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/27/2015,7/28/2015,1,1649.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/27/2015,7/28/2015,1,349.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,7/27/2015,7/28/2015,1,1650.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/27/2015,7/28/2015,2,2849.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45699 SAWICAEEMAX,Call Center Internal,7/27/2015,7/28/2015,1,1650.00
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/27/2015,7/28/2015,2,2849.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/27/2015,7/28/2015,2,2849.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Call Center Internal,7/27/2015,7/28/2015,1,1649.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,7/27/2015,7/28/2015,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM31587 icaosgcdgl1cas,Web,7/27/2015,7/28/2015,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,7/27/2015,7/28/2015,1,599.00
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,7/27/2015,7/28/2015,1,1199.00
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,7/27/2015,7/28/2015,1,1750.00
Treadclimber,Online Search,CAM40996 icaosbctgl1cat,Call Center Internal,7/27/2015,7/28/2015,1,3299.00
Treadclimber,Electronic - UnSourced,CAM28491 icat1sitecat,Web,7/27/2015,7/28/2015,1,2199.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,7/27/2015,7/28/2015,1,2199.00
Treadclimber,Electronic - Short Form,CAM47456 ICASTSF15B,Web,7/27/2015,7/28/2015,1,3299.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/27/2015,7/29/2015,1,1750.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/27/2015,7/29/2015,1,3199.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,7/27/2015,7/29/2015,2,3300.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/27/2015,7/29/2015,2,2849.00
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,7/27/2015,7/29/2015,1,1650.00
Bowflex Max Trainer,Online Search,CAM45691 SAWICAOSBCE,Call Center Internal,7/27/2015,7/29/2015,1,1750.00
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/27/2015,7/29/2015,2,2949.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/27/2015,7/29/2015,1,1199.00
Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,Web,7/27/2015,7/29/2015,1,1900.00
Bowflex Max Trainer,Online Display,CAM45912 ICAODAKEDL1,Web,7/27/2015,7/29/2015,1,1199.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,7/27/2015,7/29/2015,1,599.00
Treadclimber,Electronic - UnSourced,CAM2569 icadhome_TRC,Call Center Internal,7/27/2015,7/29/2015,1,599.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,7/27/2015,7/29/2015,2,5897.99
Treadclimber,Electronic - Short Form,CAM47456 ICASTSF15B,Web,7/27/2015,7/29/2015,1,2199.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/27/2015,7/30/2015,2,3548.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,7/27/2015,7/30/2015,5,7548.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/27/2015,7/30/2015,3,4599.00
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Web,7/27/2015,7/30/2015,1,1199.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45632 ICAEE1SITECMT,Web,7/27/2015,7/30/2015,1,1750.00
Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Web,7/27/2015,7/30/2015,2,2398.00
Bowflex Max Trainer,Online Search,CAM47272 ICAOSGCESL11,Web,7/27/2015,7/30/2015,1,1750.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM28343 icad1sitecas,Web,7/27/2015,7/30/2015,1,349.00
Bowflex Selecttech Dumbbells,Online,CAM40758 ICADHOME,Web,7/27/2015,7/30/2015,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM40990 icaosbcdgl1cas,Web,7/27/2015,7/30/2015,1,349.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,7/27/2015,7/30/2015,1,2199.00
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,7/27/2015,7/30/2015,1,2598.99
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,7/27/2015,7/30/2015,1,2199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/27/2015,7/31/2015,1,2199.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/27/2015,7/31/2015,3,4699.00
Bowflex Home Gyms,Online Search,CAM37662 icaosgcwsl23,Web,7/27/2015,7/31/2015,1,1649.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,7/27/2015,7/31/2015,1,1750.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/27/2015,7/31/2015,2,2849.00
Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,Call Center Internal,7/27/2015,7/31/2015,1,1650.00
