Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Revolution,Electronic - UnSourced,CAM40805 1800BOWFLEXCS,Call Center Internal,9/22/2014,9/23/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/22/2014,9/23/2014,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/22/2014,9/23/2014,2,2878.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/22/2014,9/23/2014,2,4298.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,9/22/2014,9/23/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,9/22/2014,9/23/2014,2,4198.10
Bowflex Home Gyms,Un-Sourced,CAM35680 INTELEMEDIACA,Call Center Internal,9/22/2014,9/23/2014,1,1999.10
Bowflex Home Gyms,Un-Sourced,CAM40808 INTELEMEDIACS,Call Center Internal,9/22/2014,9/23/2014,1,1999.10
Bowflex Home Gyms,Un-Sourced,CAM44230 SAWDOSG2E,Call Center Internal,9/22/2014,9/23/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/22/2014,9/24/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/22/2014,9/24/2014,2,1793.97
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/22/2014,9/24/2014,1,1768.99
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,9/22/2014,9/24/2014,1,1870.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/22/2014,9/24/2014,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM6110 SAWGOOGTC,Call Center Internal,9/22/2014,9/24/2014,1,1999.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/22/2014,9/25/2014,1,199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/22/2014,9/25/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/22/2014,9/25/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,9/22/2014,9/25/2014,2,2998.00
