Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/13/2015,4/14/2015,1,2799.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/14/2015,2,4038.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/13/2015,4/14/2015,1,.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/13/2015,4/14/2015,1,2799.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,4/13/2015,4/14/2015,1,.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/13/2015,4/14/2015,1,1399.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,4/13/2015,4/14/2015,1,1399.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/13/2015,4/14/2015,1,2799.00
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,4/13/2015,4/14/2015,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/13/2015,4/15/2015,2,3798.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/15/2015,6,13531.90
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/13/2015,4/15/2015,1,.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Call Center Internal,4/13/2015,4/15/2015,1,1399.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/13/2015,4/15/2015,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/13/2015,4/15/2015,3,4747.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,4/13/2015,4/15/2015,1,1399.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/16/2015,1,1999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Call Center Internal,4/13/2015,4/16/2015,1,1399.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/13/2015,4/16/2015,1,.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,4/13/2015,4/16/2015,2,468.49
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/13/2015,4/16/2015,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/13/2015,4/16/2015,1,1399.00
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,4/13/2015,4/16/2015,1,1399.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/17/2015,5,6695.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/13/2015,4/17/2015,3,3547.00
Bowflex Home Gyms,Online Social,CAM47170 DOXFBGL1,Call Center Internal,4/13/2015,4/17/2015,1,1099.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,4/13/2015,4/17/2015,1,2799.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/13/2015,4/17/2015,3,2822.98
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/13/2015,4/17/2015,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/13/2015,4/18/2015,2,3148.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/18/2015,3,3697.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/13/2015,4/18/2015,2,2798.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/13/2015,4/18/2015,1,1399.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/13/2015,4/18/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/13/2015,4/19/2015,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/13/2015,4/19/2015,3,4047.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/13/2015,4/19/2015,1,2999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/13/2015,4/19/2015,7,10393.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/13/2015,4/19/2015,3,4592.94
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/20/2015,4/20/2015,5,5997.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,4/20/2015,4/20/2015,1,119.49
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/20/2015,4/20/2015,6,8394.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/20/2015,4/20/2015,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,4/20/2015,4/21/2015,1,2799.00
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,4/20/2015,4/21/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/20/2015,4/21/2015,1,2799.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/20/2015,4/21/2015,3,5797.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,4/20/2015,4/21/2015,2,4696.69
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/20/2015,4/21/2015,3,5866.99
