Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,Web,4/11/2016,4/12/2016,1,549.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/11/2016,4/12/2016,1,3233.09
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,4/11/2016,4/12/2016,1,2029.10
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,4/11/2016,4/12/2016,1,549.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/11/2016,4/12/2016,0,17.98
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,4/11/2016,4/12/2016,0,37.96
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/11/2016,4/12/2016,2,4677.09
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/11/2016,4/12/2016,5,8045.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/11/2016,4/12/2016,10,15248.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/11/2016,4/12/2016,13,21003.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/11/2016,4/12/2016,2,3666.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/11/2016,4/12/2016,5,7768.99
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/11/2016,4/12/2016,2,2197.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/11/2016,4/12/2016,4,6555.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,4/11/2016,4/12/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/11/2016,4/12/2016,2,3897.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/11/2016,4/12/2016,1,1758.00
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,4/11/2016,4/12/2016,1,2199.00
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,4/11/2016,4/12/2016,3,2957.27
Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,Call Center Internal,4/11/2016,4/12/2016,3,4453.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/11/2016,4/12/2016,4,5663.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Third Party Call Center - Evolve,4/11/2016,4/12/2016,1,999.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/11/2016,4/12/2016,1,2285.49
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/11/2016,4/12/2016,0,61.97
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/11/2016,4/12/2016,9,13823.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,4/11/2016,4/12/2016,2,3357.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/11/2016,4/12/2016,4,5455.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,4/11/2016,4/12/2016,1,1186.88
Treadclimber,Online Social,CAM48183 SAWDOXFBTSCODE,Call Center Internal,4/11/2016,4/12/2016,1,1698.00
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,4/11/2016,4/12/2016,2,4398.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Call Center Internal,4/11/2016,4/12/2016,1,1857.00
Bowflex Selecttech Dumbbells,Online Social,CAM45915 DOXFBDRESPONSE,Web,4/11/2016,4/12/2016,1,549.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/11/2016,4/12/2016,2,3566.00
Bowflex Selecttech Dumbbells,Online Social,CAM48208 DOXFBDSCODE002,Web,4/11/2016,4/12/2016,1,549.00
Treadclimber,Short Form,CAM45127 VEL*N180GRT2HTIC,Call Center Internal,4/11/2016,4/12/2016,2,1948.00
Treadclimber,Short Form,CAM46661 HGTVN60*ALONYTIC,Call Center Internal,4/11/2016,4/12/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM47833 GRITN120HAMBYTIC,Call Center Internal,4/11/2016,4/12/2016,1,2199.00
Treadclimber,Short Form,CAM48501 METVN120HKINGTIC,Call Center Internal,4/11/2016,4/12/2016,2,3896.08
Treadclimber,Short Form,CAM48505 GET*N120HKINGTIC,Call Center Internal,4/11/2016,4/12/2016,1,2199.00
Treadclimber,Short Form,CAM48507 GAMEN120HKINGTIC,Call Center Internal,4/11/2016,4/12/2016,1,1619.09
