47115089,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/21/2017,8/23/2017,100469 BFX Max Trainer M7,1,1999.00
47115089,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/21/2017,8/23/2017,10293 TRC Machine Mat,0,.00
47116005,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,100359 BFX MAX TRAINER M5,1,1549.00
47116307,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/21/2017,8/23/2017,100358 BFX MAX TRAINER M3,1,1049.00
47116309,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,100131 BFX 552 Dumbbell Kit,1,299.00
47116309,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,100340 BFX 4.1 Bench,0,228.99
47116309,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,"10172 BFX 79x37"" Mat",0,108.99
47116614,Bowflex Catalog,Bowflex Revolution,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,8/21/2017,8/23/2017,160000 BFX Revolution,1,2799.00
47116614,Bowflex Catalog,Bowflex Home Gyms,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,8/21/2017,8/23/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
47116819,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51477 PURSN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/21/2017,8/23/2017,100469 BFX Max Trainer M7,1,2099.00
47116819,Bowflex Max Trainer,Treadclimber,Short Form,CAM51477 PURSN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/21/2017,8/23/2017,10293 TRC Machine Mat,0,.00
47116819,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51477 PURSN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/21/2017,8/23/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
47116823,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/21/2017,8/23/2017,100469 BFX Max Trainer M7,1,2349.00
47116924,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
47116924,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,95146 BFX 310# Rod Upgrade,0,.00
47116924,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,8/21/2017,8/23/2017,10071 Rod Pack  410# upgrade,0,99.00
47117025,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/21/2017,8/23/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
47117227,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/21/2017,8/23/2017,100469 BFX Max Trainer M7,1,1999.00
