Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,12/21/2015,12/27/2015,3,5937.30
Treadclimber,Short Form,CAM48424 AESPL60*HKINGTIC,Call Center Internal,12/21/2015,12/27/2015,1,1994.09
Treadclimber,Short Form,CAM48516 DTVLN60*HKINGTIC,Call Center Internal,12/21/2015,12/27/2015,1,2199.00
Treadclimber,Electronic - Short Form,CAM6060 SAWOTVTC,Call Center Internal,12/21/2015,12/27/2015,1,1924.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,12/21/2015,12/27/2015,5,10168.45
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,12/21/2015,12/27/2015,7,16371.57
Treadclimber,Electronic - Short Form,CAM16426 DSETDIR,Web,12/21/2015,12/27/2015,1,1979.10
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,12/21/2015,12/27/2015,6,12864.60
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,12/21/2015,12/27/2015,4,7916.40
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,12/21/2015,12/27/2015,0,28.37
Treadclimber,Electronic - Short Form,CAM36079 dsetsf11e,Web,12/21/2015,12/27/2015,2,4072.19
Treadclimber,Online Search,CAM36194 dosg2tsl1,Web,12/21/2015,12/27/2015,1,1979.10
Treadclimber,Electronic - Print,CAM36797 dpetprint12a,Web,12/21/2015,12/27/2015,1,2199.00
Treadclimber,Online Search,CAM36885 dosbitsl2,Web,12/21/2015,12/27/2015,3,4092.14
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,12/21/2015,12/27/2015,12,27871.38
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,12/21/2015,12/27/2015,2,4948.20
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,12/21/2015,12/27/2015,8,17732.70
Treadclimber,Online Display,CAM38447 dodrftdl1,Web,12/21/2015,12/27/2015,1,3068.10
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,12/21/2015,12/27/2015,1,2969.10
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,12/21/2015,12/27/2015,6,13953.60
Treadclimber,Online Display,CAM45521 DODADCTML2,Web,12/21/2015,12/27/2015,1,1979.10
Treadclimber,Online Search,CAM45852 DOSG2TSL32,Web,12/21/2015,12/27/2015,2,4948.20
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,12/21/2015,12/27/2015,1,1979.10
Treadclimber,Online Social,CAM48185 DOXFBTSCODE002,Web,12/21/2015,12/27/2015,2,4072.19
Treadclimber,Online Social,CAM48186 DOXFBTSCODE003,Web,12/21/2015,12/27/2015,1,1979.10
Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Call Center Internal,12/28/2015,12/28/2015,7,9748.10
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,12/28/2015,12/28/2015,2,4182.09
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,12/28/2015,12/28/2015,0,48.48
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,12/28/2015,12/28/2015,1,1599.00
