Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,10/3/2016,10/5/2016,0,139.30
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,10/3/2016,10/5/2016,1,2505.07
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49743 SPKEN120MX100TIC,Call Center Internal,10/3/2016,10/5/2016,1,1999.00
Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,10/3/2016,10/5/2016,0,417.93
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,10/3/2016,10/5/2016,1,2577.94
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,10/3/2016,10/5/2016,21,30715.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,10/3/2016,10/5/2016,5,3320.98
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,10/3/2016,10/5/2016,1,2695.06
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,10/3/2016,10/5/2016,1,1878.98
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,10/3/2016,10/5/2016,1,1399.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,10/3/2016,10/5/2016,4,7314.00
Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,Web,10/3/2016,10/5/2016,0,99.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,Web,10/3/2016,10/5/2016,0,228.99
Bowflex Home Gyms,Bowflex Revolution,Online Shopping,CAM32062 dofg2gfeed1,Web,10/3/2016,10/5/2016,0,238.99
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,10/3/2016,10/5/2016,1,549.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,Web,10/3/2016,10/5/2016,1,549.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,10/3/2016,10/5/2016,1,549.00
Treadclimber,Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,10/3/2016,10/5/2016,4,12655.29
Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,Web,10/3/2016,10/5/2016,1,2029.10
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM39441 dosbigl1,Web,10/3/2016,10/5/2016,0,44.98
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,Web,10/3/2016,10/5/2016,3,4997.00
