46798721,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM34643 dodg2ddl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46798821,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46798821,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,100300 BFX SelectTech Stand,0,139.00
46798821,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,100340 BFX 4.1 Bench,0,199.00
46798921,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,100359 BFX MAX TRAINER M5,1,1449.00
46799021,Bowflex Selecttech Dumbbells,Bowflex Home Gyms,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
46799021,Bowflex Selecttech Dumbbells,Bowflex Revolution,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,160000 BFX Revolution,1,2799.00
46799121,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,001-3381 Preacher Curl Attach  Xtr X2,0,150.22
46799121,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,001-3661 Tricep Rope,0,41.30
46799121,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,22.40
46799221,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46799221,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,710000-PS2 BST1090 Protection Plan - 2 years (90 days),0,69.00
46799321,Bowflex Brand,Results Treadmill,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,100507 BFX BXT216 Treadmill,0,1799.00
46799721,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/7/2017,8/12/2017,100551 Bowflex HVT,1,1799.00
