Treadclimber,Treadclimber,Short Form,CAM48068 ION*N120WMNS*TIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,12/12/2016,12/17/2016,3,4804.00
Bowflex Max Trainer,Treadclimber,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,12/12/2016,12/17/2016,0,.00
Treadclimber,Treadclimber,Print,CAM49205 P0516DIABSMCSYFW,Call Center Internal,12/12/2016,12/17/2016,1,1961.99
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,12/12/2016,12/17/2016,1,1413.99
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,12/12/2016,12/17/2016,3,4655.30
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,12/12/2016,12/17/2016,1,2598.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,12/12/2016,12/17/2016,1,549.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49470 TVGDN120HAM7*TIC,Call Center Internal,12/12/2016,12/17/2016,1,1837.30
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM49470 TVGDN120HAM7*TIC,Call Center Internal,12/12/2016,12/17/2016,1,655.90
Bowflex Max Trainer,Treadclimber,Short Form,CAM49470 TVGDN120HAM7*TIC,Call Center Internal,12/12/2016,12/17/2016,0,69.30
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM49578 SAWDODTABOOLAE,Call Center Internal,12/12/2016,12/17/2016,1,1677.00
Bowflex Max Trainer,Treadclimber,Online Display,CAM49578 SAWDODTABOOLAE,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM49688 SAWDOSBI,Call Center Internal,12/12/2016,12/17/2016,1,2257.00
Bowflex Brand,Treadclimber,Online Search,CAM49688 SAWDOSBI,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49742 VEL*N120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,2,3457.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49742 VEL*N120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49743 SPKEN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,4,8011.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49743 SPKEN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49746 RELZN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,1,1899.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49746 RELZN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM49748 GRITN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,1,1399.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49748 GRITN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,5,8059.75
Bowflex Max Trainer,Treadclimber,Short Form,CAM49748 GRITN120HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49852 ODORN60*HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,2,3457.00
Bowflex Max Trainer,Treadclimber,Short Form,CAM49852 ODORN60*HUNNYTIC,Call Center Internal,12/12/2016,12/17/2016,0,.00
Treadclimber,Treadclimber,Short Form,CAM49913 BRNGN120DANYETIC,Call Center Internal,12/12/2016,12/17/2016,1,2413.99
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/12/2016,12/17/2016,6,9326.93
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/12/2016,12/17/2016,69,105839.99
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/12/2016,12/17/2016,1,2512.99
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/12/2016,12/17/2016,8,4538.97
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,12/12/2016,12/17/2016,12,24940.98
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM30753 dosg2dsl5,Web,12/12/2016,12/17/2016,1,648.99
