Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Body,CAM46083 1800BOWFLEXBODY,,11/11/2014,11/10/2014,1,Un-Sourced,Call Center Internal
Bowflex Body,CAM44191 dseesf14d,,11/23/2014,11/17/2014,1,Electronic - Short Form,Web
Bowflex Body,CAM133 1800BOWFLEX_TRC,,11/23/2014,11/17/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM46362 DEGZBDY,,11/19/2014,11/17/2014,1,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,11/20/2014,11/17/2014,4,Electronic - UnSourced,Web
Bowflex Body,CAM37655 dosbitsl10,,11/22/2014,11/17/2014,1,Online Search,Web
Bowflex Body,CAM44230 SAWDOSG2E,,11/20/2014,11/17/2014,1,Online Search,Call Center Internal
Bowflex Body,CAM46298 SAWDOSBIZ,11/20/2014,11/20/2014,11/17/2014,1,Online Search,Call Center Internal
Bowflex Body,CAM46372 DOSBIZGL1BD,,11/23/2014,11/17/2014,1,Online Search,Web
Bowflex Body,CAM46364 DOXFBZFEATPROD,,11/20/2014,11/17/2014,1,Online Social,Web
Bowflex Body,CAM46364 DOXFBZFEATPROD,,11/22/2014,11/17/2014,1,Online Social,Web
Bowflex Body,CAM46364 DOXFBZFEATPROD,,11/23/2014,11/17/2014,1,Online Social,Web
Bowflex Body,CAM46149 DCBHOMEHOL14,,11/26/2014,11/24/2014,1,Catalog,Web
Bowflex Body,CAM127 1800BOWFLEX_BFC,,11/28/2014,11/24/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM44236 SAWMAX,,11/24/2014,11/24/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM44236 SAWMAX,,11/24/2014,11/24/2014,1,Electronic - UnSourced,Third Party Call Center - Evolve
Bowflex Body,CAM46362 DEGZBDY,,11/24/2014,11/24/2014,2,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,11/25/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,11/28/2014,11/24/2014,3,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,11/29/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,11/25/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,11/29/2014,11/24/2014,1,Electronic - UnSourced,Web
Bowflex Body,CAM32678 dosg2dgl1st,,11/30/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM44223 SAWDOSBIE,,11/27/2014,11/24/2014,1,Online Search,Third Party Call Center - Evolve
Bowflex Body,CAM46306 DOSBIZSL1,,11/26/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,11/24/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,11/25/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,11/26/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,11/28/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46372 DOSBIZGL1BD,,11/27/2014,11/24/2014,1,Online Search,Web
Bowflex Body,CAM46383 DOXFBZLAUNCHSWPS,,11/24/2014,11/24/2014,1,Online Social,Web
Bowflex Body,CAM45327 1800MAXTRAINER,,11/25/2014,11/24/2014,1,Un-Sourced,Call Center Internal
