Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/14/2014,7/15/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,7/14/2014,7/15/2014,1,2899.00
Bowflex Home Gyms,Short Form,CAM31548 ROGSC60*CRVTPCAR,Call Center Internal,7/14/2014,7/15/2014,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/14/2014,7/15/2014,1,1999.00
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,7/14/2014,7/16/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/14/2014,7/16/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/14/2014,7/17/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/14/2014,7/18/2014,1,1198.99
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/14/2014,7/19/2014,1,1999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/21/2014,7/22/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,7/21/2014,7/23/2014,1,549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/21/2014,7/24/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,7/21/2014,7/24/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/21/2014,7/24/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/21/2014,7/25/2014,1,1999.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/21/2014,7/26/2014,1,1198.99
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/28/2014,7/28/2014,1,349.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/28/2014,7/28/2014,1,2199.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/28/2014,7/29/2014,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,7/28/2014,7/30/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/28/2014,7/30/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/28/2014,7/31/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/28/2014,7/31/2014,2,1848.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/28/2014,7/31/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/28/2014,8/1/2014,1,1650.00
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,7/28/2014,8/2/2014,1,1798.99
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,7/28/2014,8/2/2014,1,1798.99
Bowflex Home Gyms,Electronic - UnSourced,CAM26641 icawsinglelp,Web,7/28/2014,8/3/2014,1,428.99
