Bowflex Max Trainer,Short Form,CAM48756 LAFFN120J14FSTIC,Third Party Call Center - Evolve,7/18/2016,7/20/2016,1,1449.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/18/2016,7/20/2016,6,8641.39
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,7/18/2016,7/20/2016,2,629.99
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/18/2016,7/20/2016,3,236.34
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,7/18/2016,7/20/2016,2,4186.17
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,7/18/2016,7/20/2016,3,4405.99
Bowflex Home Gyms,Electronic - Short Form,CAM27401 DEFAULTADID,Call Center Internal,7/18/2016,7/21/2016,0,13.04
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,7/18/2016,7/21/2016,0,439.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,7/18/2016,7/21/2016,2,4398.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,7/18/2016,7/21/2016,2,1436.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/18/2016,7/21/2016,0,399.48
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,7/18/2016,7/21/2016,2,2906.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/18/2016,7/21/2016,34,55030.90
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Call Center Internal,7/18/2016,7/21/2016,1,3083.09
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,7/18/2016,7/21/2016,2,3798.00
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,7/18/2016,7/21/2016,0,128.99
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,7/18/2016,7/21/2016,4,6964.00
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,7/18/2016,7/21/2016,1,1599.00
Bowflex Selecttech Dumbbells,Online Display,CAM47266 DODCTODDL1,Web,7/18/2016,7/21/2016,2,698.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/18/2016,7/21/2016,7,14951.18
Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Call Center Internal,7/18/2016,7/21/2016,1,1599.00
Treadclimber,Online Search,CAM44065 SAWDOSG2TMOBILE2,Call Center Internal,7/18/2016,7/21/2016,1,1539.30
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,7/18/2016,7/21/2016,6,8751.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,7/18/2016,7/21/2016,1,1049.00
