Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,6/22/2015,6/25/2015,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,6/22/2015,6/25/2015,1,348.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,6/22/2015,6/25/2015,6,2764.08
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,6/22/2015,6/25/2015,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM37428 dosg2dsl14,Web,6/22/2015,6/25/2015,2,898.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,6/22/2015,6/26/2015,1,324.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,6/22/2015,6/26/2015,1,279.20
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,6/22/2015,6/26/2015,2,698.00
Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,Web,6/22/2015,6/26/2015,1,599.00
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,6/22/2015,6/26/2015,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,6/22/2015,6/26/2015,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,6/22/2015,6/26/2015,2,1098.00
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,6/22/2015,6/26/2015,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Call Center Internal,6/22/2015,6/27/2015,2,898.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,6/22/2015,6/27/2015,4,2086.09
Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,Web,6/22/2015,6/27/2015,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,6/22/2015,6/27/2015,3,1247.00
Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,6/22/2015,6/27/2015,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,6/22/2015,6/27/2015,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,6/22/2015,6/28/2015,1,349.00
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,6/22/2015,6/28/2015,1,549.00
