Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/22/2015,6/25/2015,6,9084.10
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,6/22/2015,6/25/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM47153 DOSBIEML2,Web,6/22/2015,6/25/2015,1,1099.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,6/22/2015,6/25/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/22/2015,6/26/2015,4,5445.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/22/2015,6/26/2015,9,12991.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/22/2015,6/26/2015,6,8244.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,6/22/2015,6/26/2015,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,6/22/2015,6/26/2015,6,8644.00
Bowflex Max Trainer,Short Form,CAM47192 SUNDN120HAMBYTIC,Call Center Internal,6/22/2015,6/26/2015,2,3498.10
Bowflex Max Trainer,Short Form,CAM47196 ESQ*N120HAMBYTIC,Call Center Internal,6/22/2015,6/26/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,6/22/2015,6/26/2015,2,2948.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,6/22/2015,6/26/2015,3,4497.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,6/22/2015,6/26/2015,2,2698.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/22/2015,6/26/2015,8,12342.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,6/22/2015,6/26/2015,5,6895.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/22/2015,6/26/2015,5,7045.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,6/22/2015,6/26/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/22/2015,6/26/2015,9,12991.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,6/22/2015,6/26/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,6/22/2015,6/26/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,6/22/2015,6/26/2015,1,1099.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,6/22/2015,6/26/2015,2,2098.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/22/2015,6/27/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/22/2015,6/27/2015,3,4197.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,6/22/2015,6/27/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/22/2015,6/27/2015,5,6944.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,6/22/2015,6/27/2015,12,17888.00
Bowflex Max Trainer,Short Form,CAM47361 PUREN180HAMF*TIC,Call Center Internal,6/22/2015,6/27/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47393 PIVTN180HAMF*TIC,Call Center Internal,6/22/2015,6/27/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,6/22/2015,6/27/2015,2,2598.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,6/22/2015,6/27/2015,4,5796.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/22/2015,6/27/2015,9,11216.95
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,6/22/2015,6/27/2015,3,4747.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/22/2015,6/27/2015,5,6795.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,6/22/2015,6/27/2015,2,2698.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/22/2015,6/27/2015,10,14540.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,6/22/2015,6/27/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,6/22/2015,6/27/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,6/22/2015,6/27/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,6/22/2015,6/27/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM47153 DOSBIEML2,Web,6/22/2015,6/27/2015,2,2697.99
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/22/2015,6/28/2015,3,4547.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/22/2015,6/28/2015,12,9521.60
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/22/2015,6/28/2015,3,4997.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,6/22/2015,6/28/2015,1,1099.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,6/22/2015,6/28/2015,7,8993.00
Bowflex Max Trainer,Short Form,CAM47196 ESQ*N120HAMBYTIC,Call Center Internal,6/22/2015,6/28/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47385 RELZ*N120HAMBYTIC,Call Center Internal,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,6/22/2015,6/28/2015,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,6/22/2015,6/28/2015,1,999.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,6/22/2015,6/28/2015,3,4747.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,6/22/2015,6/28/2015,8,12342.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,6/22/2015,6/28/2015,17,25423.09
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,6/22/2015,6/28/2015,8,11192.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,6/22/2015,6/28/2015,11,14569.90
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,6/22/2015,6/28/2015,3,3497.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,6/22/2015,6/28/2015,2,3198.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,6/22/2015,6/28/2015,10,15639.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,6/22/2015,6/28/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,6/22/2015,6/28/2015,5,7795.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,6/22/2015,6/28/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,6/22/2015,6/28/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,6/22/2015,6/28/2015,3,3947.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,6/22/2015,6/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,6/29/2015,6/29/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,6/29/2015,6/29/2015,2,3198.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,6/29/2015,6/29/2015,5,7195.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,6/29/2015,6/29/2015,7,8993.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,6/29/2015,6/29/2015,5,6695.00
