Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM27557 Bowflex Catalog,,12/17/2014,12/15/2014,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM27557 Bowflex Catalog,,12/18/2014,12/15/2014,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM27557 Bowflex Catalog,,12/21/2014,12/15/2014,1,Catalog,Call Center Internal
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/16/2014,12/15/2014,2,Catalog,Web
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/17/2014,12/15/2014,1,Catalog,Web
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/18/2014,12/15/2014,1,Catalog,Web
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/19/2014,12/15/2014,2,Catalog,Web
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/20/2014,12/15/2014,3,Catalog,Web
Bowflex Selecttech Dumbbells,CAM46149 DCBHOMEHOL14,,12/21/2014,12/15/2014,2,Catalog,Web
Bowflex Selecttech Dumbbells,CAM38406 SAWDPETPRINT12F,,12/18/2014,12/15/2014,1,Electronic - Print,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44190 dpiedstpc0015,,12/17/2014,12/15/2014,1,Electronic - Print,Web
Bowflex Selecttech Dumbbells,CAM44190 dpiedstpc0015,,12/18/2014,12/15/2014,1,Electronic - Print,Web
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,12/17/2014,12/17/2014,12/15/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,12/17/2014,12/15/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,12/18/2014,12/15/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,12/19/2014,12/15/2014,2,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM11920 SAWWEBST,,12/20/2014,12/15/2014,1,Electronic - UnSourced,Call Center Internal
