Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Body,CAM47779 DCBHOMESUMOFFR15,,7/10/2015,7/6/2015,1,Catalog,Web
Bowflex Body,CAM127 1800BOWFLEX_BFC,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM133 1800BOWFLEX_TRC,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM23877 degd1sitest,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM41189 degemax,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM41189 degemax,,7/10/2015,7/6/2015,2,Electronic - UnSourced,Web
Bowflex Body,CAM44236 SAWMAX,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM46362 DEGZBDY,,7/9/2015,7/6/2015,2,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,7/10/2015,7/6/2015,2,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,7/11/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,7/12/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,7/9/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,7/12/2015,7/6/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM47246 DODCTOZDL1,,7/12/2015,7/6/2015,1,Online Display,Web
Bowflex Body,CAM44497 dosg2esl1,,7/10/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM44497 dosg2esl1,,7/12/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM44520 dosbiegl1mx,,7/10/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM45009 dosg2eml1,,7/11/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,7/9/2015,7/6/2015,3,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,7/10/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,7/11/2015,7/6/2015,2,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,7/12/2015,7/6/2015,2,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,7/9/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,7/10/2015,7/6/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,7/12/2015,7/6/2015,1,Online Search,Web
