Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM127 1800BOWFLEX_BFC,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/1/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/4/2014,6/30/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,7/5/2014,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28369 icawheadlinkcas,,7/1/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/3/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/5/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,7/2/2014,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/1/2014,6/30/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/3/2014,6/30/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/4/2014,6/30/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/5/2014,6/30/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/6/2014,6/30/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,7/4/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/1/2014,7/1/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/1/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/2/2014,7/2/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/3/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/4/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/5/2014,7/5/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/6/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,7/5/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,,7/3/2014,6/30/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/2/2014,6/30/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/5/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/6/2014,6/30/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM129 1800BOWFLEX_BST,7/11/2014,7/11/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,7/9/2014,7/9/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/12/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/13/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28491 icat1sitecat,,7/11/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/10/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/11/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/13/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40739 ICAWHOME,,7/8/2014,7/7/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40803 1800BOWFLEX_CAS,,7/7/2014,7/7/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/7/2014,7/7/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/8/2014,7/7/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/9/2014,7/7/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/10/2014,7/7/2014,3,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,7/11/2014,7/11/2014,7/7/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/11/2014,7/7/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/7/2014,7/7/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/9/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/13/2014,7/7/2014,4,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,7/9/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40990 icaosbcdgl1cas,,7/13/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM41258 icaosgcwsl30,,7/12/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44210 SAWICAOSGCD,7/7/2014,7/7/2014,7/7/2014,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44423 icaosgcdsl10,,7/13/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/7/2014,7/7/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/11/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,7/12/2014,7/7/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/15/2014,7/14/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/16/2014,7/14/2014,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,7/17/2014,7/17/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/17/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28343 icad1sitecas,,7/18/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,7/15/2014,7/15/2014,7/14/2014,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM31585 icadheadlinkcag,,7/17/2014,7/14/2014,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/14/2014,7/14/2014,1,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/15/2014,7/14/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/16/2014,7/14/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/17/2014,7/14/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/18/2014,7/14/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/19/2014,7/14/2014,4,Online,Web
Bowflex Selecttech Dumbbells,CAM40758 ICADHOME,,7/20/2014,7/14/2014,2,Online,Web
Bowflex Selecttech Dumbbells,CAM31268 icaosgcwgl1cab,,7/14/2014,7/14/2014,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/14/2014,7/14/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,7/15/2014,7/15/2014,7/14/2014,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31587 icaosgcdgl1cas,,7/16/2014,7/14/2014,2,Online Search,Web
