Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,6/30/2014,7/1/2014,4,8136.40
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/30/2014,7/1/2014,1,2199.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,6/30/2014,7/1/2014,3,6036.19
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,6/30/2014,7/1/2014,1,2199.00
Treadclimber,Online Search,CAM4190 SAWICAOSGCT_TRC,Call Center Internal,6/30/2014,7/1/2014,1,1999.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,6/30/2014,7/1/2014,1,2639.20
Treadclimber,Online Search,CAM39467 icaosbctsl1,Web,6/30/2014,7/1/2014,1,2639.20
Treadclimber,Print,CAM41203 PCCTIS0002,Call Center Internal,6/30/2014,7/1/2014,1,2199.00
Treadclimber,Short Form,CAM44804 APTNC120GRT2HKST_TRC,Call Center Internal,6/30/2014,7/1/2014,1,2398.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/30/2014,7/1/2014,1,1999.00
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,6/30/2014,7/2/2014,3,6997.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,6/30/2014,7/2/2014,2,5278.40
Treadclimber,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,6/30/2014,7/2/2014,1,2639.20
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,6/30/2014,7/2/2014,4,7435.18
Treadclimber,Print,CAM41203 PCCTIS0002,Call Center Internal,6/30/2014,7/2/2014,1,1999.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/30/2014,7/2/2014,1,2639.20
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,6/30/2014,7/3/2014,4,9276.40
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/30/2014,7/3/2014,2,4638.20
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,6/30/2014,7/3/2014,2,4638.20
Treadclimber,Online Display,CAM37531 SAWICAODAKT,Call Center Internal,6/30/2014,7/3/2014,1,2639.20
Treadclimber,Online Search,CAM30841 icaosgctsl2,Call Center Internal,6/30/2014,7/3/2014,1,2199.00
Treadclimber,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,6/30/2014,7/3/2014,1,2969.10
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Call Center Internal,6/30/2014,7/3/2014,1,2639.20
Treadclimber,Online Search,CAM4190 SAWICAOSGCT_TRC,Call Center Internal,6/30/2014,7/3/2014,2,5278.40
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,6/30/2014,7/3/2014,4,9675.40
Treadclimber,Online Search,CAM37865 icaosgctsl7,Web,6/30/2014,7/3/2014,1,2398.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/30/2014,7/3/2014,2,4998.00
Treadclimber,Electronic - Short Form,CAM37204 icastsf12b,Web,6/30/2014,7/4/2014,1,1999.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,6/30/2014,7/4/2014,1,2999.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,6/30/2014,7/4/2014,1,1999.00
Treadclimber,Online Display,CAM41254 icaodaktdl4,Call Center Internal,6/30/2014,7/4/2014,1,1198.99
Treadclimber,Online Search,CAM30896 SAWICAOSGCT,Call Center Internal,6/30/2014,7/4/2014,1,1999.00
Treadclimber,Online Search,CAM37608 SAWICAOSBCT,Call Center Internal,6/30/2014,7/4/2014,1,1999.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,6/30/2014,7/4/2014,2,4197.99
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,6/30/2014,7/5/2014,1,2999.00
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,6/30/2014,7/5/2014,1,1198.99
Treadclimber,Online Search,CAM37608 SAWICAOSBCT,Call Center Internal,6/30/2014,7/5/2014,1,1999.00
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,6/30/2014,7/6/2014,1,2999.00
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,6/30/2014,7/6/2014,3,5196.99
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,6/30/2014,7/6/2014,1,2999.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,6/30/2014,7/6/2014,1,1999.00
Treadclimber,Electronic - Short Form,CAM37204 icastsf12b,Web,7/7/2014,7/7/2014,2,3998.00
Treadclimber,Electronic - UnSourced,CAM132 1800BOWFLEX_CAT,Call Center Internal,7/7/2014,7/7/2014,2,5638.20
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,7/7/2014,7/7/2014,2,3998.00
Treadclimber,Electronic - UnSourced,CAM28361 icatheadlinkcab,Web,7/7/2014,7/7/2014,1,2639.20
Treadclimber,Electronic - UnSourced,CAM40760 ICATHOME,Web,7/7/2014,7/7/2014,2,4638.20
Treadclimber,Online Search,CAM30841 icaosgctsl2,Web,7/7/2014,7/7/2014,1,1999.00
Treadclimber,Online Search,CAM36695 icaosgctgl1cat,Web,7/7/2014,7/7/2014,1,1999.00
Treadclimber,Online Search,CAM39467 icaosbctsl1,Web,7/7/2014,7/7/2014,1,2969.46
Treadclimber,Print,CAM41203 PCCTIS0002,Call Center Internal,7/7/2014,7/7/2014,1,1999.00
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,7/7/2014,7/7/2014,1,2999.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,7/7/2014,7/7/2014,4,10096.00
Treadclimber,Electronic - Short Form,CAM4193 SAWICASTSF12B_TRC,Call Center Internal,7/7/2014,7/8/2014,1,2999.00
