Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Print,CAM25951 QCRESPONSE,Call Center Internal,6/9/2014,6/10/2014,1,549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,6/9/2014,6/11/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM2612 icawhome_BFX,Call Center Internal,6/9/2014,6/12/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,6/9/2014,6/12/2014,3,3227.20
Bowflex Home Gyms,Online Search,CAM40991 icaosbcggl1cab,Web,6/9/2014,6/12/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/9/2014,6/13/2014,1,428.99
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/9/2014,6/13/2014,2,2038.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/9/2014,6/15/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/9/2014,6/15/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30847 icaosgcwsl2,Call Center Internal,6/16/2014,6/16/2014,1,1979.10
Bowflex Home Gyms,Short Form,CAM10000 EMP*L60*XTREM***,Call Center Internal,6/16/2014,6/16/2014,1,1798.99
Bowflex Home Gyms,Electronic - UnSourced,CAM2612 icawhome_BFX,Call Center Internal,6/16/2014,6/17/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,6/16/2014,6/17/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/16/2014,6/19/2014,2,3238.09
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,6/16/2014,6/20/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/16/2014,6/21/2014,2,3048.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/16/2014,6/22/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM2612 icawhome_BFX,Call Center Internal,6/23/2014,6/24/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/23/2014,6/24/2014,1,728.99
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,6/23/2014,6/24/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Call Center Internal,6/23/2014,6/24/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/23/2014,6/24/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,6/23/2014,6/25/2014,1,549.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/23/2014,6/25/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/23/2014,6/26/2014,1,1439.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/23/2014,6/27/2014,1,1979.10
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,6/23/2014,6/27/2014,1,2699.09
Bowflex Home Gyms,Electronic - UnSourced,CAM40754 ICAWHOMEFR,Web,6/23/2014,6/27/2014,1,728.99
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/23/2014,6/27/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM26641 icawsinglelp,Web,6/23/2014,6/28/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,6/23/2014,6/28/2014,1,1979.10
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/23/2014,6/28/2014,2,4138.20
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,6/23/2014,6/29/2014,2,2878.20
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,6/30/2014,6/30/2014,1,2199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/30/2014,6/30/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,6/30/2014,7/1/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/30/2014,7/1/2014,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,6/30/2014,7/2/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/30/2014,7/3/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,6/30/2014,7/3/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,6/30/2014,7/4/2014,2,1848.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/30/2014,7/5/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,6/30/2014,7/5/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,6/30/2014,7/5/2014,1,728.99
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,6/30/2014,7/6/2014,1,549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28364 icaw1sitecab,Web,7/7/2014,7/7/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/7/2014,7/7/2014,1,2999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/7/2014,7/8/2014,2,2227.98
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/7/2014,7/8/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/7/2014,7/8/2014,1,2999.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/7/2014,7/9/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,7/7/2014,7/12/2014,1,549.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/14/2014,7/14/2014,3,2447.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/14/2014,7/15/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,Web,7/14/2014,7/15/2014,1,2899.00
Bowflex Home Gyms,Short Form,CAM31548 ROGSC60*CRVTPCAR,Call Center Internal,7/14/2014,7/15/2014,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/14/2014,7/15/2014,1,1999.00
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,7/14/2014,7/16/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/14/2014,7/16/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/14/2014,7/17/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/14/2014,7/18/2014,1,1198.99
