Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/9/2015,1,1750.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/6/2015,7/10/2015,1,.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,7/6/2015,7/10/2015,1,778.99
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/6/2015,7/12/2015,1,349.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/13/2015,1,349.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/13/2015,7/13/2015,1,.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/14/2015,3,6599.00
Bowflex Home Gyms,Online Search,CAM40991 icaosbcggl1cab,Web,7/13/2015,7/14/2015,1,3199.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/15/2015,1,1650.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/16/2015,1,1650.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,7/13/2015,7/17/2015,1,428.99
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/18/2015,1,1199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/13/2015,7/19/2015,1,349.00
Bowflex Home Gyms,Online Search,CAM41258 icaosgcwsl30,Web,7/13/2015,7/19/2015,1,428.99
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/20/2015,7/20/2015,1,2199.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/20/2015,7/20/2015,2,4398.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Call Center Internal,7/20/2015,7/20/2015,1,3199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/20/2015,7/20/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/20/2015,7/21/2015,1,1750.00
Bowflex Home Gyms,Online Search,CAM31268 icaosgcwgl1cab,Web,7/20/2015,7/21/2015,1,1649.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/22/2015,2,3400.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/20/2015,7/22/2015,1,171.33
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,7/20/2015,7/22/2015,1,428.99
Bowflex Home Gyms,Online Search,CAM39397 icaosgcwsl29,Web,7/20/2015,7/24/2015,1,1649.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/20/2015,7/24/2015,1,1649.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/25/2015,1,1650.00
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/20/2015,7/25/2015,1,1750.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/26/2015,1,1750.00
Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,Web,7/20/2015,7/26/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM40739 ICAWHOME,Web,7/27/2015,7/27/2015,1,778.99
Bowflex Home Gyms,Electronic - UnSourced,CAM128 1800BOWFLEX_CAB,Call Center Internal,7/27/2015,7/28/2015,1,1649.00
