43339330,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/3/2017,4/3/2017,0,.00
43339337,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/3/2017,4/3/2017,1,1049.00
43339338,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,Web,4/3/2017,4/3/2017,1,1099.00
43339947,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,109.99
43339948,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/3/2017,4/3/2017,1,1549.00
43340048,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/3/2017,4/3/2017,1,1549.00
43340451,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/3/2017,4/3/2017,1,1099.00
43340752,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1549.00
43340754,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,Web,4/3/2017,4/3/2017,1,2099.00
43340754,Bowflex Max Trainer,Treadclimber,Online Display,CAM50256 DODG2EDL1,Web,4/3/2017,4/3/2017,0,.00
43340754,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,Web,4/3/2017,4/3/2017,0,159.00
43341054,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,Web,4/3/2017,4/3/2017,1,1749.00
43341054,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,Web,4/3/2017,4/3/2017,0,159.00
43341358,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1549.00
43341359,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,4/3/2017,4/3/2017,1,299.00
43341360,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1549.00
43341362,Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,Web,4/3/2017,4/3/2017,1,1749.00
43341458,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,18.98
43341459,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/3/2017,4/3/2017,1,1049.00
43341758,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Call Center Internal,4/3/2017,4/3/2017,1,454.40
43341758,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Call Center Internal,4/3/2017,4/3/2017,0,128.30
43341758,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Call Center Internal,4/3/2017,4/3/2017,0,214.29
43341761,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/3/2017,4/3/2017,1,2099.00
43341761,Bowflex Max Trainer,Treadclimber,Online Search,CAM44429 dosbiesl1,Web,4/3/2017,4/3/2017,0,.00
43341861,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/3/2017,4/3/2017,1,1749.00
43341861,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/3/2017,4/3/2017,0,14.99
43341862,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/3/2017,4/3/2017,1,355.40
43341862,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/3/2017,4/3/2017,0,104.30
43341862,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/3/2017,4/3/2017,0,139.30
43342264,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,1,2799.00
43342264,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,.00
43342264,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,99.00
43342264,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,34.99
43342264,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,39.99
43342265,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,2199.00
43342265,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,0,.00
43342266,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/3/2017,4/3/2017,1,1549.00
43342364,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM49688 SAWDOSBI,Call Center Internal,4/3/2017,4/3/2017,1,1549.00
43342364,Bowflex Brand,Treadclimber,Online Search,CAM49688 SAWDOSBI,Call Center Internal,4/3/2017,4/3/2017,0,99.00
43342565,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,4/3/2017,4/3/2017,1,1599.00
43342565,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,4/3/2017,4/3/2017,0,99.00
43342971,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,1,1958.00
43342971,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,159.00
43343070,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/3/2017,4/3/2017,1,1549.00
43343070,Bowflex Max Trainer,Treadclimber,Online Search,CAM45732 DOSBIESL7,Web,4/3/2017,4/3/2017,0,99.00
43343170,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/3/2017,4/3/2017,1,299.00
43343171,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/27/2017,4/2/2017,1,1599.00
43343171,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/27/2017,4/2/2017,0,159.00
43343271,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,1,549.00
43343271,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,199.00
43343271,Bowflex Brand,Bowflex Catalog,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,40.00
43343273,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1099.00
43343274,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,0,139.30
43343274,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,355.40
43343274,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,0,104.30
43343371,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49345 JUSTN120HAM7*TIC,Call Center Internal,4/3/2017,4/3/2017,1,1599.00
43343372,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1049.00
43343372,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,0,159.00
43343772,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/3/2017,4/3/2017,1,1549.00
43343872,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,Web,4/3/2017,4/3/2017,1,1099.00
43343872,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,Web,4/3/2017,4/3/2017,0,159.00
43344275,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/3/2017,4/3/2017,1,2099.00
43344275,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,Web,4/3/2017,4/3/2017,0,.00
43344375,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Call Center Internal,4/3/2017,4/3/2017,1,299.00
43344376,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/3/2017,4/3/2017,1,1049.00
43344476,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,Web,4/3/2017,4/3/2017,1,1099.00
43344576,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,2398.99
43344577,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,1,2099.00
43344577,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,199.00
43344577,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,.00
43344676,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,Web,4/3/2017,4/3/2017,1,1549.00
43344677,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,1,1549.00
43344677,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/3/2017,4/3/2017,0,119.00
43344678,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/3/2017,4/3/2017,1,1549.00
43344680,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,4/3/2017,4/3/2017,1,728.99
43344776,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,1,1399.00
43344776,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,.00
43344776,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,Web,4/3/2017,4/3/2017,0,99.00
