46594052,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/6/2017,100469 BFX Max Trainer M7,1,1999.00
46594052,Bowflex Max Trainer,Treadclimber,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/6/2017,10293 TRC Machine Mat,0,.00
46594053,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,7/31/2017,8/6/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
46594053,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,7/31/2017,8/6/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
46594053,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,7/31/2017,8/6/2017,100340 BFX 4.1 Bench,0,139.30
46594054,Bowflex HVT,Bowflex HVT,Online Shopping,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,Web,7/31/2017,8/6/2017,100551 Bowflex HVT,1,1799.00
46594156,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/6/2017,100359 BFX MAX TRAINER M5,1,1749.00
46594156,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/6/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46594256,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/6/2017,100551 Bowflex HVT,1,1799.00
46594256,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/6/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
46594356,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/6/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46594356,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/6/2017,100340 BFX 4.1 Bench,0,199.00
46594356,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/6/2017,100300 BFX SelectTech Stand,0,139.00
46594558,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/6/2017,100359 BFX MAX TRAINER M5,1,1549.00
