48472514,Bowflex Catalog,Bowflex Max Trainer,Un-Sourced,CAM40820 1800BFXCATALOG,Internal,Call Center Internal,10/9/2017,10/9/2017,100469 BFX Max Trainer M7,1,1999.00
48472514,Bowflex Catalog,Treadclimber,Un-Sourced,CAM40820 1800BFXCATALOG,Internal,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48472514,Bowflex Catalog,Bowflex Max Trainer,Un-Sourced,CAM40820 1800BFXCATALOG,Internal,Call Center Internal,10/9/2017,10/9/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
48472515,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
48472515,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,95146 BFX 310# Rod Upgrade,0,.00
48472515,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,001-3381 Preacher Curl Attach  Xtr X2,0,139.99
48472920,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100131 BFX 552 Dumbbell Kit,1,299.00
48473428,Results Treadmill,Results Treadmill,Online Shopping,CAM50816 DOFG2BXTFEED1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100507 BFX BXT216 Treadmill,0,1799.00
48473626,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100358 BFX MAX TRAINER M3,1,1049.00
48473629,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1499.00
48473629,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
48473929,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,10/9/2017,10/9/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,.00
48473931,Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,10/9/2017,10/9/2017,100551 Bowflex HVT,1,.00
48473932,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1499.00
48474233,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48474337,Bowflex Brand,,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,10/9/2017,10/9/2017,REMOVAL SERVICE Removal of Equipment - Standalone,0,.00
48474342,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100469 BFX Max Trainer M7,1,1999.00
48474342,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
48474342,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48474648,Bowflex HVT,Bowflex HVT,Online Shopping,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100551 Bowflex HVT,1,1599.00
48474747,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100469 BFX Max Trainer M7,1,1999.00
48474747,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48474747,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
48474847,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100358 BFX MAX TRAINER M3,1,1099.00
48474847,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
48474948,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1499.00
48474948,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,139.00
48474950,Bowflex Brand,Bowflex HVT,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,100738 BFX HVT Plus Tablet,1,1999.00
48475053,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100358 BFX MAX TRAINER M3,1,1049.00
48475153,Bowflex Brand,Bowflex Revolution,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,160000 BFX Revolution,1,2799.00
48475153,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
48475153,Bowflex Brand,Bowflex Revolution,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,000-4275 BFX Revo 80# Resistance Upgrade,0,99.00
48475355,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100358 BFX MAX TRAINER M3,1,1049.00
48475355,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,89.00
48475459,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52234 JUSTN60*BRINGTIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100469 BFX Max Trainer M7,1,1999.00
48475459,Bowflex Max Trainer,Treadclimber,Short Form,CAM52234 JUSTN60*BRINGTIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48475459,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52234 JUSTN60*BRINGTIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
48475459,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52234 JUSTN60*BRINGTIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
48475564,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100469 BFX Max Trainer M7,1,1999.00
48475564,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48475564,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
48475565,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,95146 BFX 310# Rod Upgrade,0,109.99
48475770,Bowflex Brand,Bowflex Revolution,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,IHA-160000 Revolution Assembly,0,299.00
48475770,Bowflex Brand,Bowflex HVT,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,10/9/2017,10/9/2017,IHA-100738 BOWFLEX HVT PLUS TABLET ASSEMBLY,0,249.00
48475872,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,10/9/2017,10/9/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
48475872,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,10/9/2017,10/9/2017,100300 BFX SelectTech Stand,0,139.00
48475872,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,10/9/2017,10/9/2017,100340 BFX 4.1 Bench,0,199.00
48475873,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
48475873,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,95146 BFX 310# Rod Upgrade,0,.00
48475973,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,"100719 BFX MAX TRAINER M5 COLLEGIATE, UNIV OF MICHIGAN",1,1449.00
48475973,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48475973,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100719-PS5 U of M M5 Protection Plan - 5 years (90 days),0,179.00
48475974,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,001-3660 E-Z Curl Bar,0,49.98
48476074,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100358 BFX MAX TRAINER M3,1,999.00
48476075,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1449.00
48476075,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,10293 TRC Machine Mat,0,.00
48476075,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/9/2017,10/9/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
48476076,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
48476076,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100340 BFX 4.1 Bench,0,139.30
48476076,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100406 BFX SELECTTECH 560 STAND,0,104.29
48476177,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
48476177,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100456-PS5 TC100 Protection Plan - 5 Years (90 Days),0,199.00
48476177,Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,003-4173 Bfx Camelbak Btl (BPA Free)blk,0,13.99
48476178,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1749.00
48476277,Bowflex Max Trainer,Bowflex HVT,Short Form,CAM52196 MOVSN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100551 Bowflex HVT,1,1599.00
48476277,Bowflex Max Trainer,Bowflex HVT,Short Form,CAM52196 MOVSN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100551-PS3 HVT Protection Plan - 3 Years (90 days),0,139.00
48476278,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,95146 BFX 310# Rod Upgrade,0,109.99
48476378,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1499.00
48476378,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
48476378,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
48476478,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,10/9/2017,10/9/2017,100131 BFX 552 Dumbbell Kit,1,269.10
48476578,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100300 BFX SelectTech Stand,0,158.99
48476580,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1749.00
48476580,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
48476678,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM52196 MOVSN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/9/2017,10/9/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,399.00
48476883,Results Treadmill,Bowflex Max Trainer,Online Search,CAM50820 DOSG2BXTSL2,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359 BFX MAX TRAINER M5,1,1499.00
48476883,Results Treadmill,Bowflex Max Trainer,Online Search,CAM50820 DOSG2BXTSL2,TouchPoint Integrated Communications,Web,10/9/2017,10/9/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
