47939116,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,9/18/2017,9/18/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
47939116,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,9/18/2017,9/18/2017,001-3354 Gym Style Ab Crunch Attachment,0,199.99
47939116,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,9/18/2017,9/18/2017,000-7262 Xtreme 60x48 Mat Boxed,0,99.00
47939116,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,9/18/2017,9/18/2017,95146 BFX 310# Rod Upgrade,0,.00
47939116,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,9/18/2017,9/18/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,14.99
47939216,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,9/18/2017,9/18/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
47939217,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,9/18/2017,9/18/2017,100359 BFX MAX TRAINER M5,1,1499.00
47939217,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,9/18/2017,9/18/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
47939321,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,9/18/2017,9/18/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
47939321,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,9/18/2017,9/18/2017,100131 BFX 552 Dumbbell Kit,2,548.00
47939324,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51611 CMT*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,9/18/2017,9/18/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
47939324,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51611 CMT*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,9/18/2017,9/18/2017,100340 BFX 4.1 Bench,0,139.30
47939324,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51611 CMT*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,9/18/2017,9/18/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
47939324,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51611 CMT*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,9/18/2017,9/18/2017,100405-PS3 BST560 Protection Plan - 3 yrs parts/4 yrs electr (90 days),0,69.00
