Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Treadclimber,Online,CAM10374 SAWMSTC,Call Center Internal,5/18/2015,5/19/2015,1,3099.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,5/18/2015,5/19/2015,9,21771.60
Treadclimber,Short Form,CAM35680 INTELEMEDIACA,Call Center Internal,5/18/2015,5/19/2015,1,.00
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,5/18/2015,5/19/2015,1,.00
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,5/18/2015,5/19/2015,7,16603.40
Treadclimber,Short Form,CAM47339 UPTVN120ALOBYTIC,Call Center Internal,5/18/2015,5/19/2015,1,1979.10
Treadclimber,Short Form,CAM47352 SMTHN120ALOBYTIC,Call Center Internal,5/18/2015,5/19/2015,1,1999.10
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,5/18/2015,5/19/2015,3,6197.20
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Third Party Call Center - Evolve,5/18/2015,5/19/2015,1,1999.10
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,5/18/2015,5/19/2015,3,5097.19
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,5/18/2015,5/19/2015,3,5097.09
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,5/18/2015,5/19/2015,1,1999.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,5/18/2015,5/19/2015,2,4968.20
Treadclimber,Online Search,CAM37443 dosg2tsl24,Web,5/18/2015,5/19/2015,2,2994.05
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,5/18/2015,5/19/2015,2,5938.20
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,5/18/2015,5/19/2015,2,4968.20
Treadclimber,Online Search,CAM46146 DOSBITSL17,Web,5/18/2015,5/19/2015,1,1999.10
