Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/3/2014,6/30/2014,1,Catalog,Web
Bowflex Home Gyms,CAM44843 dcbhomesum14,,7/6/2014,6/30/2014,3,Catalog,Web
Bowflex Home Gyms,CAM4210 SAWWEBBF_BFX,,7/2/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM4210 SAWWEBBF_BFX,,7/2/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,7/2/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,,7/3/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM5676 SAWWEBBF,7/2/2014,7/2/2014,6/30/2014,1,Electronic - Short Form,Third Party Call Center - West
Bowflex Revolution,CAM1154 DEGSAWBFG_BFX,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM127 1800BOWFLEX_BFC,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Revolution,CAM133 1800BOWFLEX_TRC,,7/4/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM136 1800NAUTILUS_BFX,7/1/2014,7/1/2014,6/30/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM16414 DEGBFTRC,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,7/2/2014,7/2/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,7/6/2014,7/6/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM17042 DEGBFSHOP,7/2/2014,7/2/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM23584 degcfootlinkbf,,7/2/2014,6/30/2014,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM23879 degt1sitetc,,7/6/2014,6/30/2014,1,Electronic - UnSourced,Web
