Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Max Trainer,CAM45693 ICASESF14A,2/17/2015,2/17/2015,2/16/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/18/2015,2/16/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/19/2015,2/16/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,2/17/2015,2/17/2015,2/16/2015,20,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/17/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/18/2015,2/18/2015,2/16/2015,19,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/21/2015,2/18/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/18/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/19/2015,2/19/2015,2/16/2015,29,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/19/2015,2/16/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/20/2015,2/20/2015,2/16/2015,21,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/28/2015,2/20/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/20/2015,2/16/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/21/2015,2/21/2015,2/16/2015,56,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/22/2015,2/21/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/21/2015,2/16/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,2/22/2015,2/22/2015,2/16/2015,19,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,3/3/2015,2/22/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,2/22/2015,2/16/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,2/17/2015,2/17/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,2/20/2015,2/20/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,,2/17/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,2/20/2015,2/20/2015,2/16/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,,2/20/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,2/21/2015,2/21/2015,2/16/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45695 ICASESF14C,2/22/2015,2/22/2015,2/16/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,2/17/2015,2/16/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,2/21/2015,2/21/2015,2/16/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,2/21/2015,2/16/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,2/20/2015,2/20/2015,2/16/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,2/17/2015,2/17/2015,2/16/2015,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,2/17/2015,2/16/2015,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,2/19/2015,2/19/2015,2/16/2015,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,3/9/2015,2/19/2015,2/16/2015,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,2/19/2015,2/16/2015,7,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,2/20/2015,2/20/2015,2/16/2015,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,2/20/2015,2/16/2015,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,2/21/2015,2/21/2015,2/16/2015,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,2/21/2015,2/16/2015,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,2/22/2015,2/16/2015,7,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,2/19/2015,2/16/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM46535 ICAODAREDL2,2/20/2015,2/20/2015,2/16/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,2/19/2015,2/19/2015,2/16/2015,2,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,2/20/2015,2/20/2015,2/16/2015,2,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,,2/20/2015,2/16/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,2/22/2015,2/22/2015,2/16/2015,2,Online Display,Web
Bowflex Max Trainer,CAM46536 ICAODAREDL3,,2/22/2015,2/16/2015,1,Online Display,Web
Bowflex Max Trainer,CAM46570 SAWICAODARE,,2/22/2015,2/16/2015,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM30891 SAWICAOSGCW,,2/22/2015,2/16/2015,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/17/2015,2/16/2015,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/17/2015,2/17/2015,2/16/2015,8,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/17/2015,2/16/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/18/2015,2/18/2015,2/16/2015,5,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/18/2015,2/16/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/19/2015,2/19/2015,2/16/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/19/2015,2/16/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/20/2015,2/20/2015,2/16/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/20/2015,2/16/2015,6,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/21/2015,2/21/2015,2/16/2015,6,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/21/2015,2/16/2015,7,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,2/22/2015,2/22/2015,2/16/2015,8,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,2/22/2015,2/16/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/17/2015,2/16/2015,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/17/2015,2/17/2015,2/16/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/17/2015,2/16/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/18/2015,2/18/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/18/2015,2/16/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/19/2015,2/19/2015,2/16/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/19/2015,2/16/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/20/2015,2/20/2015,2/16/2015,4,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/20/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/21/2015,2/21/2015,2/16/2015,5,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/21/2015,2/16/2015,3,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,2/22/2015,2/22/2015,2/16/2015,8,Online Search,Web
Bowflex Max Trainer,CAM45626 ICAOSGCEML2,,2/22/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,2/17/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,2/18/2015,2/18/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,2/19/2015,2/19/2015,2/16/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,2/20/2015,2/20/2015,2/16/2015,2,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,2/20/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,2/21/2015,2/21/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,2/22/2015,2/22/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45630 ICAOSBCEML2,2/19/2015,2/19/2015,2/16/2015,1,Online Search,Web
Bowflex Max Trainer,CAM45630 ICAOSBCEML2,2/20/2015,2/20/2015,2/16/2015,2,Online Search,Web
