Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/5/2016,1/4/2016,4,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/6/2016,1/4/2016,4,Online Shopping,Web
Treadclimber,CAM45631 ICAOFG2EFEED1,,1/6/2016,1/4/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,1/7/2016,1/7/2016,1/4/2016,2,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/7/2016,1/4/2016,2,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,1/8/2016,1/8/2016,1/4/2016,3,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/8/2016,1/4/2016,5,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,1/9/2016,1/9/2016,1/4/2016,2,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/9/2016,1/4/2016,3,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,1/10/2016,1/4/2016,6,Online Shopping,Web
Treadclimber,CAM48220 ICAOXFBTSCODE001,1/5/2016,1/5/2016,1/4/2016,2,Online Social,Web
Treadclimber,CAM48220 ICAOXFBTSCODE001,,1/7/2016,1/4/2016,1,Online Social,Web
Treadclimber,CAM48220 ICAOXFBTSCODE001,1/9/2016,1/9/2016,1/4/2016,1,Online Social,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,1/4/2016,1/4/2016,1/4/2016,1,Online Social,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,1/9/2016,1/9/2016,1/4/2016,1,Online Social,Web
Treadclimber,CAM48222 ICAOXFBTSCODE003,1/9/2016,1/9/2016,1/4/2016,3,Online Social,Web
Bowflex Max Trainer,CAM48224 SAWICAOXFBESCODE,,1/4/2016,1/4/2016,1,Online Social,Call Center Internal
