Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78757847,Online Search,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78762248,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78762649,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78763451,Electronic - UnSourced,Web
Bowflex HVT,CAM50788 DOXFBHSCODE001,Social Code,,7/23/2017,7/17/2017,78764453,Online Social,Call Center Internal
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78767862,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78768461,Electronic - UnSourced,Web
Treadclimber,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,11/12/2017,11/12/2017,11/6/2017,78768965,Online Search,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78771265,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78773369,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78773969,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78773970,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78774269,Online Search,Web
Bowflex HVT,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78774370,Online Search,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78777171,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78780978,Online Display,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,,11/12/2017,11/6/2017,78783783,Online Social,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78783884,Online Search,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,,11/12/2017,11/6/2017,78785086,Online Social,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78794891,Online Search,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78795191,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78795291,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78797891,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/12/2017,11/6/2017,78803291,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78803491,Online Search,Web
Bowflex Home Gyms,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78805793,Online Search,Web
Bowflex HVT,CAM51542 ICAOXFBHSCODE2,Social Code,11/12/2017,11/12/2017,11/6/2017,78808391,Online Social,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78811891,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78812191,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78816691,Online Search,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,11/12/2017,11/6/2017,78816791,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,11/12/2017,11/12/2017,11/6/2017,78817891,Online Shopping,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,11/13/2017,11/13/2017,78825892,Online Display,Web
Treadclimber,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,11/13/2017,11/13/2017,78826491,Online Display,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,11/13/2017,11/13/2017,78841991,Online Display,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,11/13/2017,11/13/2017,11/13/2017,78847291,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,11/13/2017,11/13/2017,78850891,Online Display,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,11/13/2017,11/13/2017,78856791,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,11/13/2017,11/13/2017,78856792,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,11/13/2017,11/13/2017,11/13/2017,78867191,Electronic - UnSourced,Web
