Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Body,Online Social,CAM47730 DOXFBZSCODE007,Web,6/22/2015,6/23/2015,1,29.90
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/22/2015,6/23/2015,13,519.30
Bowflex Body,Online Social,CAM47723 SAWDOXFBZSCODE,Call Center Internal,6/22/2015,6/24/2015,2,54.90
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/22/2015,6/24/2015,1,34.90
Bowflex Body,Online Display,CAM47246 DODCTOZDL1,Web,6/22/2015,6/24/2015,5,169.50
Bowflex Body,Online Social,CAM47724 DOXFBZSCODE001,Web,6/22/2015,6/24/2015,3,109.85
Bowflex Body,Online Social,CAM47727 DOXFBZSCODE004,Web,6/22/2015,6/24/2015,4,304.75
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/22/2015,6/24/2015,2,89.90
Bowflex Body,Online Social,CAM47744 DOXFBZSCODE021,Web,6/22/2015,6/24/2015,2,104.80
Bowflex Body,Online Social,CAM47748 DOXFBZSCODE025,Web,6/22/2015,6/24/2015,1,29.90
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/22/2015,6/25/2015,6,349.50
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,6/22/2015,6/25/2015,1,29.89
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,6/22/2015,6/25/2015,6,309.40
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/22/2015,6/25/2015,7,319.55
Bowflex Body,Online Social,CAM47736 DOXFBZSCODE013,Web,6/22/2015,6/25/2015,5,179.75
Bowflex Body,Un-Sourced,CAM46083 1800BOWFLEXBODY,Call Center Internal,6/22/2015,6/26/2015,3,109.85
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/22/2015,6/26/2015,2,129.90
Bowflex Body,Online Search,CAM46306 DOSBIZSL1,Web,6/22/2015,6/26/2015,3,160.72
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/22/2015,6/26/2015,1,24.95
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,6/22/2015,6/26/2015,1,24.95
Bowflex Body,Online Social,CAM47725 DOXFBZSCODE002,Web,6/22/2015,6/26/2015,1,24.95
Bowflex Body,Online Social,CAM47730 DOXFBZSCODE007,Web,6/22/2015,6/26/2015,2,49.90
Bowflex Body,Online Social,CAM47732 DOXFBZSCODE009,Web,6/22/2015,6/26/2015,1,29.95
Bowflex Body,Online Social,CAM47734 DOXFBZSCODE011,Web,6/22/2015,6/26/2015,1,24.95
Bowflex Body,Online Social,CAM47735 DOXFBZSCODE012,Web,6/22/2015,6/26/2015,1,24.95
Bowflex Body,Online Social,CAM47737 DOXFBZSCODE014,Web,6/22/2015,6/26/2015,2,54.90
Bowflex Body,Online Social,CAM47745 DOXFBZSCODE022,Web,6/22/2015,6/26/2015,1,99.95
Bowflex Body,Online Social,CAM47747 DOXFBZSCODE024,Web,6/22/2015,6/26/2015,3,149.85
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/22/2015,6/27/2015,8,429.45
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/22/2015,6/27/2015,6,314.45
Bowflex Body,Online Social,CAM47732 DOXFBZSCODE009,Web,6/22/2015,6/27/2015,2,89.90
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/22/2015,6/27/2015,1,24.95
Bowflex Body,Online Social,CAM47744 DOXFBZSCODE021,Web,6/22/2015,6/27/2015,3,169.85
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/22/2015,6/28/2015,3,184.70
Bowflex Body,Online Search,CAM46306 DOSBIZSL1,Web,6/22/2015,6/28/2015,1,99.95
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/22/2015,6/28/2015,6,279.40
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,6/22/2015,6/28/2015,1,114.90
Bowflex Body,Online Social,CAM47748 DOXFBZSCODE025,Web,6/22/2015,6/28/2015,1,29.90
Bowflex Body,Print,CAM47377 P05151STWMNAPRIL,Call Center Internal,6/29/2015,6/29/2015,1,24.95
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/29/2015,6/29/2015,2,104.80
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,6/29/2015,6/29/2015,5,179.75
Bowflex Body,Online Social,CAM47727 DOXFBZSCODE004,Web,6/29/2015,6/29/2015,1,29.95
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/29/2015,6/30/2015,8,394.30
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/29/2015,6/30/2015,1,24.95
Bowflex Body,Print,CAM47381 P0615HEALTHAPRIL,Call Center Internal,6/29/2015,7/1/2015,1,34.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/29/2015,7/1/2015,8,449.35
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,6/29/2015,7/1/2015,4,159.74
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/29/2015,7/2/2015,5,189.50
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,6/29/2015,7/2/2015,4,129.60
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/29/2015,7/3/2015,1,34.90
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,6/29/2015,7/3/2015,1,34.90
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/29/2015,7/3/2015,1,24.95
Bowflex Body,Online Social,CAM47735 DOXFBZSCODE012,Web,6/29/2015,7/3/2015,1,29.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Call Center Internal,6/29/2015,7/4/2015,2,129.90
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,6/29/2015,7/4/2015,1,114.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,6/29/2015,7/4/2015,3,194.70
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/29/2015,7/4/2015,5,184.60
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,6/29/2015,7/5/2015,2,104.80
Bowflex Body,Online Social,CAM47735 DOXFBZSCODE012,Web,6/29/2015,7/5/2015,2,89.90
Bowflex Body,Online Social,CAM47911 DOXFBZSCODE029,Web,6/29/2015,7/5/2015,4,119.80
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/6/2015,15,800.55
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/6/2015,6,289.40
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,7/6/2015,7/6/2015,2,89.90
Bowflex Body,Electronic - Print,CAM47231 DPEZPRINT15C,Web,7/6/2015,7/6/2015,1,24.95
Bowflex Body,Online Display,CAM47246 DODCTOZDL1,Web,7/6/2015,7/6/2015,2,59.80
Bowflex Body,Online Social,CAM47727 DOXFBZSCODE004,Web,7/6/2015,7/6/2015,2,129.90
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,7/6/2015,7/6/2015,6,244.70
Bowflex Body,Online Social,CAM47911 DOXFBZSCODE029,Web,7/6/2015,7/6/2015,2,89.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/7/2015,2,136.80
Bowflex Body,Online Social,CAM46365 DOXFBZRESPONSE,Web,7/6/2015,7/7/2015,1,29.90
Bowflex Body,Online Search,CAM47024 DOSG2ZSL8,Web,7/6/2015,7/7/2015,2,69.80
Bowflex Body,Online Display,CAM47246 DODCTOZDL1,Web,7/6/2015,7/7/2015,1,29.90
Bowflex Body,Online Social,CAM47727 DOXFBZSCODE004,Web,7/6/2015,7/7/2015,2,59.90
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,7/6/2015,7/7/2015,3,89.85
Bowflex Body,Online Social,CAM47735 DOXFBZSCODE012,Web,7/6/2015,7/7/2015,2,49.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/8/2015,3,174.75
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,7/6/2015,7/8/2015,2,59.85
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,7/6/2015,7/8/2015,12,489.35
Bowflex Body,Online Social,CAM47735 DOXFBZSCODE012,Web,7/6/2015,7/8/2015,3,169.85
Bowflex Body,Online Social,CAM47723 SAWDOXFBZSCODE,Call Center Internal,7/6/2015,7/9/2015,3,169.85
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/9/2015,13,669.18
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/9/2015,3,89.70
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,7/6/2015,7/9/2015,2,103.92
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/6/2015,7/9/2015,1,29.90
Bowflex Body,Online Search,CAM46382 DOSBIZSL6,Web,7/6/2015,7/9/2015,1,24.95
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,7/6/2015,7/9/2015,2,59.85
Bowflex Body,Online Social,CAM47738 DOXFBZSCODE015,Web,7/6/2015,7/9/2015,3,169.85
Bowflex Body,Online Social,CAM47723 SAWDOXFBZSCODE,Call Center Internal,7/6/2015,7/10/2015,1,29.90
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/10/2015,4,200.62
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/10/2015,8,409.20
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/6/2015,7/10/2015,1,24.95
Bowflex Body,Online Social,CAM47733 DOXFBZSCODE010,Web,7/6/2015,7/10/2015,11,374.35
Bowflex Body,Online Social,CAM47745 DOXFBZSCODE022,Web,7/6/2015,7/10/2015,4,149.80
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/11/2015,1,29.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/11/2015,3,209.70
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,7/6/2015,7/11/2015,1,29.90
