Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/9/2015,13,669.18
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/9/2015,3,89.70
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,7/6/2015,7/9/2015,2,103.92
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/6/2015,7/9/2015,1,29.90
Bowflex Body,Online Search,CAM46382 DOSBIZSL6,Web,7/6/2015,7/9/2015,1,24.95
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/10/2015,4,200.62
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/10/2015,8,409.20
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/6/2015,7/10/2015,1,24.95
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/11/2015,1,29.90
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/11/2015,3,209.70
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,7/6/2015,7/11/2015,1,29.90
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/6/2015,7/12/2015,5,264.55
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/6/2015,7/12/2015,1,24.95
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/6/2015,7/12/2015,1,29.90
Bowflex Body,Online Search,CAM46372 DOSBIZGL1BD,Web,7/6/2015,7/12/2015,8,394.20
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/13/2015,7/13/2015,7,404.30
Bowflex Body,Online Search,CAM46306 DOSBIZSL1,Web,7/13/2015,7/13/2015,3,154.70
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/13/2015,7/13/2015,7,354.40
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,7/13/2015,7/13/2015,1,29.90
Bowflex Body,Online Search,CAM46371 DOSG2ZGL1BD,Web,7/13/2015,7/13/2015,2,99.95
Bowflex Body,Online Search,CAM46533 DOSG2ZSL7,Web,7/13/2015,7/13/2015,2,129.80
Bowflex Body,Online Display,CAM47246 DODCTOZDL1,Web,7/13/2015,7/14/2015,1,24.95
Bowflex Body,Online Search,CAM46305 DOSG2ZSL1,Web,7/13/2015,7/15/2015,3,160.22
Bowflex Body,Electronic - UnSourced,CAM46362 DEGZBDY,Web,7/13/2015,7/15/2015,2,54.85
Bowflex Body,Electronic - UnSourced,CAM46370 DEGZ1SITEBD,Web,7/13/2015,7/15/2015,2,69.80
Bowflex Body,Online Display,CAM47246 DODCTOZDL1,Web,7/13/2015,7/15/2015,3,81.80
Bowflex Body,Un-Sourced,CAM46083 1800BOWFLEXBODY,Call Center Internal,7/13/2015,7/16/2015,2,103.92
Bowflex Body,Online Display,CAM47241 SAWDODCTOZ,Call Center Internal,7/13/2015,7/17/2015,3,119.85
Bowflex Body,Online Search,CAM46306 DOSBIZSL1,Web,7/13/2015,7/17/2015,1,29.90
