Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,,7/14/2014,7/14/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45143 WNCAC120GRT2HKST,7/25/2014,7/25/2014,7/21/2014,1,Short Form,Third Party Call Center - West
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,7/31/2014,7/31/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,,7/31/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,7/30/2014,7/30/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,7/31/2014,7/31/2014,7/28/2014,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,7/31/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/1/2014,8/1/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/1/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/2/2014,8/2/2014,7/28/2014,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/2/2014,7/28/2014,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/4/2014,8/3/2014,7/28/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/3/2014,7/28/2014,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,8/1/2014,7/28/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM30891 SAWICAOSGCW,,8/1/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM30896 SAWICAOSGCT,,8/1/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,7/31/2014,7/31/2014,7/28/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/1/2014,8/1/2014,7/28/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/2/2014,7/28/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/3/2014,8/3/2014,7/28/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/3/2014,7/28/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,7/31/2014,7/31/2014,7/28/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/2/2014,7/28/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/3/2014,8/3/2014,7/28/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45634 ICAOSBCEGL1CMT,8/1/2014,8/1/2014,7/28/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45634 ICAOSBCEGL1CMT,,8/3/2014,7/28/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,7/31/2014,7/31/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,8/1/2014,7/28/2014,2,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,8/3/2014,7/28/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,7/30/2014,7/28/2014,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,8/8/2014,8/8/2014,8/4/2014,2,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/10/2014,8/4/2014,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45693 ICASESF14A,8/4/2014,8/4/2014,8/4/2014,8,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/4/2014,8/4/2014,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/5/2014,8/5/2014,8/4/2014,63,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/12/2014,8/5/2014,8/4/2014,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/19/2014,8/5/2014,8/4/2014,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/5/2014,8/4/2014,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/6/2014,8/6/2014,8/4/2014,28,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/6/2014,8/4/2014,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/7/2014,8/7/2014,8/4/2014,27,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/7/2014,8/4/2014,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/8/2014,8/8/2014,8/4/2014,25,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/9/2014,8/9/2014,8/4/2014,22,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/9/2014,8/4/2014,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/10/2014,8/10/2014,8/4/2014,36,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,8/15/2014,8/10/2014,8/4/2014,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45693 ICASESF14A,,8/10/2014,8/4/2014,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM132 1800BOWFLEX_CAT,,8/5/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/4/2014,8/4/2014,8/4/2014,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/4/2014,8/4/2014,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/5/2014,8/5/2014,8/4/2014,6,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/5/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/6/2014,8/6/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/6/2014,8/4/2014,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/7/2014,8/7/2014,8/4/2014,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/7/2014,8/4/2014,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/8/2014,8/4/2014,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/9/2014,8/9/2014,8/4/2014,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/9/2014,8/4/2014,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,8/10/2014,8/10/2014,8/4/2014,6,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45632 ICAEE1SITECMT,,8/10/2014,8/4/2014,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,8/4/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,8/7/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,8/9/2014,8/9/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,8/9/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,8/10/2014,8/4/2014,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM30891 SAWICAOSGCW,,8/7/2014,8/4/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/5/2014,8/5/2014,8/4/2014,13,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/6/2014,8/6/2014,8/4/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/7/2014,8/7/2014,8/4/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/8/2014,8/8/2014,8/4/2014,8,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/9/2014,8/9/2014,8/4/2014,9,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,,8/9/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45623 ICAOSGCESL1,8/10/2014,8/10/2014,8/4/2014,10,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/4/2014,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/5/2014,8/5/2014,8/4/2014,7,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/6/2014,8/6/2014,8/4/2014,5,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/6/2014,8/4/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/7/2014,8/7/2014,8/4/2014,7,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/7/2014,8/4/2014,7,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/8/2014,8/8/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/8/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/9/2014,8/9/2014,8/4/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,8/10/2014,8/10/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,8/10/2014,8/4/2014,6,Online Search,Web
Bowflex Max Trainer,CAM45627 ICAOSBCESL1,8/5/2014,8/5/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45627 ICAOSBCESL1,8/6/2014,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45627 ICAOSBCESL1,8/8/2014,8/8/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,8/4/2014,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,8/5/2014,8/5/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,8/6/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,8/8/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,8/9/2014,8/9/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,8/10/2014,8/10/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/5/2014,8/5/2014,8/4/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/4/2014,8/4/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/4/2014,8/4/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/5/2014,8/5/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/5/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/6/2014,8/6/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/7/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/8/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/9/2014,8/9/2014,8/4/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,8/10/2014,8/10/2014,8/4/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45633 ICAOSGCEGL1CMT,,8/10/2014,8/4/2014,4,Online Search,Web
