Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Treadclimber,CAM10864 SAWGOOGC,,6/14/2014,6/9/2014,1,Catalog,Call Center Internal
Treadclimber,CAM30971 icastsf09buytc,6/12/2014,6/12/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,6/14/2014,6/14/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,6/15/2014,6/15/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,6/12/2014,6/12/2014,6/9/2014,20,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,,6/12/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,6/13/2014,6/13/2014,6/9/2014,47,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,6/19/2014,6/13/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,,6/13/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,6/14/2014,6/14/2014,6/9/2014,61,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,6/15/2014,6/15/2014,6/9/2014,42,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,7/4/2014,6/15/2014,6/9/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,,6/15/2014,6/9/2014,2,Electronic - Short Form,Web
Treadclimber,CAM132 1800BOWFLEX_CAT,,6/15/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM28361 icatheadlinkcab,,6/12/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM28361 icatheadlinkcab,6/14/2014,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM28491 icat1sitecat,6/12/2014,6/12/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM28491 icat1sitecat,6/14/2014,6/14/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM28491 icat1sitecat,6/15/2014,6/15/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM28491 icat1sitecat,,6/15/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/12/2014,6/12/2014,6/9/2014,6,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/13/2014,6/13/2014,6/9/2014,7,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/17/2014,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,,6/13/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/14/2014,6/14/2014,6/9/2014,5,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,,6/14/2014,6/9/2014,3,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/15/2014,6/15/2014,6/9/2014,8,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,6/17/2014,6/15/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM40760 ICATHOME,,6/15/2014,6/9/2014,1,Electronic - UnSourced,Web
Treadclimber,CAM37531 SAWICAODAKT,,6/14/2014,6/9/2014,1,Online Display,Call Center Internal
Treadclimber,CAM41253 icaodaktdl3,6/12/2014,6/12/2014,6/9/2014,1,Online Display,Web
Treadclimber,CAM41253 icaodaktdl3,6/15/2014,6/15/2014,6/9/2014,1,Online Display,Web
Treadclimber,CAM41255 icaodaktdl5,6/13/2014,6/13/2014,6/9/2014,1,Online Display,Web
Treadclimber,CAM41255 icaodaktdl5,6/15/2014,6/15/2014,6/9/2014,1,Online Display,Web
Treadclimber,CAM30841 icaosgctsl2,,6/14/2014,6/9/2014,1,Online Search,Call Center Internal
Treadclimber,CAM30841 icaosgctsl2,6/12/2014,6/12/2014,6/9/2014,5,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,6/12/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,6/13/2014,6/13/2014,6/9/2014,5,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,6/14/2014,6/14/2014,6/9/2014,5,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,6/16/2014,6/14/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,6/14/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,6/15/2014,6/15/2014,6/9/2014,7,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,6/15/2014,6/9/2014,2,Online Search,Web
Treadclimber,CAM30842 icaosgctsl3,6/15/2014,6/15/2014,6/9/2014,2,Online Search,Web
Treadclimber,CAM36695 icaosgctgl1cat,6/13/2014,6/13/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM36695 icaosgctgl1cat,,6/13/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM36695 icaosgctgl1cat,6/15/2014,6/15/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM37660 icaosbctsl5,6/12/2014,6/12/2014,6/9/2014,1,Online Search,Web
Treadclimber,CAM37864 icaosgctsl6,6/12/2014,6/12/2014,6/9/2014,1,Online Search,Web
