Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,12/15/2014,12/16/2014,1,129.95
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,12/22/2014,12/26/2014,1,129.95
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/5/2015,1/9/2015,1,1874.00
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/5/2015,1/10/2015,1,299.00
Bowflex UpperCut,Other - Internal,CAM38501 deoxupcwov,Web,1/12/2015,1/12/2015,1,129.95
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/12/2015,1/13/2015,1,1599.00
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,1/12/2015,1/14/2015,1,129.95
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/12/2015,1/15/2015,1,1599.00
Bowflex UpperCut,Other - Internal,CAM38501 deoxupcwov,Web,1/12/2015,1/15/2015,1,129.95
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,1/12/2015,1/16/2015,1,129.95
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/12/2015,1/17/2015,1,199.00
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,1/19/2015,1/23/2015,1,1599.00
Bowflex UpperCut,Email - Promotion,CAM41800 UPEM5405,Call Center Internal,1/26/2015,1/26/2015,2,478.95
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,1/26/2015,1/29/2015,1,154.90
Bowflex UpperCut,Email - Promotion,CAM41800 UPEM5405,Call Center Internal,1/26/2015,2/1/2015,1,1499.00
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,2/2/2015,2/2/2015,1,119.49
Bowflex UpperCut,Email - Promotion,CAM46408 UPEM4122,Call Center Internal,2/23/2015,2/24/2015,1,.00
Bowflex UpperCut,Other - Internal,CAM38652 dfxafftxt,Web,3/2/2015,3/4/2015,1,129.95
