Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Treadclimber,CAM41307 icaitctis0002,,2/21/2015,2/16/2015,1,Electronic - Print,Web
Treadclimber,CAM30462 SAWGETATCCA,,2/18/2015,2/16/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM30971 icastsf09buytc,2/17/2015,2/17/2015,2/16/2015,17,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/18/2015,2/18/2015,2/16/2015,51,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/19/2015,2/19/2015,2/16/2015,36,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/25/2015,2/19/2015,2/16/2015,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/20/2015,2/20/2015,2/16/2015,40,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/21/2015,2/21/2015,2/16/2015,68,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,,2/21/2015,2/16/2015,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,2/22/2015,2/22/2015,2/16/2015,46,Electronic - Short Form,Web
Treadclimber,CAM36726 SAWICASTSF12A,2/18/2015,2/18/2015,2/16/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36732 icastsf12a,2/17/2015,2/17/2015,2/16/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,2/18/2015,2/18/2015,2/16/2015,13,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,2/19/2015,2/19/2015,2/16/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,2/20/2015,2/20/2015,2/16/2015,12,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,2/21/2015,2/21/2015,2/16/2015,9,Electronic - Short Form,Web
