Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Treadclimber,CAM41307 icaitctis0002,,7/3/2014,6/30/2014,1,Electronic - Print,Web
Treadclimber,CAM30971 icastsf09buytc,7/1/2014,7/1/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/2/2014,7/1/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/3/2014,7/3/2014,6/30/2014,12,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/4/2014,7/4/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/5/2014,7/5/2014,6/30/2014,9,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/6/2014,7/6/2014,6/30/2014,3,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,7/23/2014,7/6/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,7/1/2014,7/1/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,7/3/2014,7/3/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM36732 icastsf12a,7/4/2014,7/4/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37199 SAWICASTSF12B,7/3/2014,7/3/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM37199 SAWICASTSF12B,7/5/2014,7/5/2014,6/30/2014,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM37204 icastsf12b,7/1/2014,7/1/2014,6/30/2014,22,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,,7/1/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,7/2/2014,7/2/2014,6/30/2014,32,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,7/6/2014,7/2/2014,6/30/2014,1,Electronic - Short Form,Web
Treadclimber,CAM37204 icastsf12b,7/3/2014,7/3/2014,6/30/2014,37,Electronic - Short Form,Web
