Bowflex Max Trainer,CAM44565 dosbiesl5,,10/2/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,9/29/2014,9/29/2014,9/29/2014,5,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,,9/29/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,9/30/2014,9/30/2014,9/29/2014,3,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/1/2014,10/1/2014,9/29/2014,2,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,,10/1/2014,9/29/2014,5,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/2/2014,10/2/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,,10/2/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/3/2014,10/3/2014,9/29/2014,4,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/4/2014,10/4/2014,9/29/2014,7,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/5/2014,10/5/2014,9/29/2014,6,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,10/13/2014,10/5/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM44952 dosbieml1,,10/5/2014,9/29/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,9/29/2014,9/29/2014,9/29/2014,12,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,11/9/2014,9/29/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,9/29/2014,9/29/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,9/30/2014,9/30/2014,9/29/2014,5,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/19/2014,9/30/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,9/30/2014,9/29/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/1/2014,10/1/2014,9/29/2014,17,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/5/2014,10/1/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,10/1/2014,9/29/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/2/2014,10/2/2014,9/29/2014,4,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,10/2/2014,9/29/2014,5,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/3/2014,10/3/2014,9/29/2014,9,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,10/3/2014,9/29/2014,7,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/4/2014,10/4/2014,9/29/2014,18,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,10/4/2014,9/29/2014,7,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,10/5/2014,10/5/2014,9/29/2014,11,Online Search,Web
Bowflex Max Trainer,CAM45009 dosg2eml1,,10/5/2014,9/29/2014,11,Online Search,Web
Bowflex Max Trainer,CAM45692 SAWICAOFG2E,9/30/2014,9/30/2014,9/29/2014,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45730 DOSG2ESL7,9/29/2014,9/29/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,9/29/2014,9/29/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,9/30/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,10/1/2014,9/29/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,10/3/2014,9/29/2014,3,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,10/4/2014,9/29/2014,2,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,,10/5/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,,10/2/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,10/4/2014,10/4/2014,9/29/2014,1,Online Search,Web
Bowflex Max Trainer,CAM45732 DOSBIESL7,,10/4/2014,9/29/2014,1,Online Search,Web
