Bowflex Max Trainer,Electronic - UnSourced,CAM40808 INTELEMEDIACS,Call Center Internal,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,10/27/2014,10/31/2014,3,4697.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45869 P0115WEWATPURP,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45953 DTVAN60*GRT2HTIC,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Third Party Call Center - Evolve,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,10/27/2014,10/31/2014,4,5846.00
Bowflex Max Trainer,Online Display,CAM45734 DODNETEDL2,Web,10/27/2014,10/31/2014,1,1049.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,10/27/2014,10/31/2014,6,6894.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,10/27/2014,10/31/2014,4,6196.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44565 dosbiesl5,Web,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,10/27/2014,10/31/2014,2,3198.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,10/27/2014,10/31/2014,2,2498.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,10/27/2014,10/31/2014,7,10093.00
Bowflex Max Trainer,Short Form,CAM45492 PUREN180BFMAXTIC,Call Center Internal,10/27/2014,10/31/2014,1,999.00
Bowflex Max Trainer,Short Form,CAM45602 SUNDN180BFMAXTIC,Call Center Internal,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Un-Sourced,- None -,Call Center Internal,10/27/2014,10/31/2014,2,2498.00
Bowflex Max Trainer,Un-Sourced,CAM40805 1800BOWFLEXCS,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM40808 INTELEMEDIACS,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,10/27/2014,10/31/2014,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,10/27/2014,10/31/2014,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,10/27/2014,11/1/2014,2,3248.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,10/27/2014,11/1/2014,2,2598.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44223 SAWDOSBIE,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,10/27/2014,11/1/2014,1,1049.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45043 SAWDOFG2E,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM45941 IFC*C120BFMAXKST,Call Center Internal,10/27/2014,11/1/2014,1,1499.00
