Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,11/17/2014,11/18/2014,2,1889.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,11/17/2014,11/18/2014,3,4497.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,11/17/2014,11/18/2014,4,5996.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,11/17/2014,11/18/2014,12,15432.63
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Call Center Internal,11/17/2014,11/18/2014,1,1599.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,11/17/2014,11/18/2014,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,11/17/2014,11/18/2014,2,2598.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,11/17/2014,11/18/2014,6,8644.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,11/17/2014,11/18/2014,3,4697.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Call Center Internal,11/17/2014,11/18/2014,1,1049.00
Bowflex Max Trainer,Electronic - Short Form,CAM45693 ICASESF14A,Call Center Internal,11/17/2014,11/18/2014,1,549.00
Bowflex Max Trainer,Online Display,CAM45900 SAWDODADCE,Call Center Internal,11/17/2014,11/18/2014,1,1499.00
Bowflex Max Trainer,Short Form,CAM46124 TNTLL60*MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,1899.00
Bowflex Max Trainer,Short Form,CAM46152 HIS2N60*MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,1599.00
Bowflex Max Trainer,Short Form,CAM46155 SUNDN120MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,2999.00
Bowflex Max Trainer,Short Form,CAM46160 ION*N120MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,4,7496.00
Bowflex Max Trainer,Short Form,CAM46161 ESQ*N120MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,1499.00
Bowflex Max Trainer,Short Form,CAM46162 IFC*N120MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,1599.00
Bowflex Max Trainer,Short Form,CAM46165 VEL*N180MRYMXTIC,Call Center Internal,11/17/2014,11/18/2014,1,999.00
Bowflex Max Trainer,Short Form,CAM46261 CMT*C120MRYMXKST,Call Center Internal,11/17/2014,11/18/2014,1,2199.00
Bowflex Max Trainer,Electronic - Short Form,CAM45797 DSEESF14G,Third Party Call Center - Evolve,11/17/2014,11/18/2014,1,1899.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,11/17/2014,11/18/2014,2,2998.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,11/17/2014,11/18/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,11/17/2014,11/18/2014,7,10593.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,11/17/2014,11/18/2014,13,19241.53
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,11/17/2014,11/18/2014,4,6296.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,11/17/2014,11/18/2014,18,24475.29
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,11/17/2014,11/18/2014,2,3098.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,11/17/2014,11/18/2014,10,14690.00
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,11/17/2014,11/18/2014,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,11/17/2014,11/18/2014,1,1499.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,11/17/2014,11/18/2014,1,999.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,11/17/2014,11/18/2014,1,1499.00
