Internal ID,Transaction Number,Status
120170502,RA-154297,Pending Receipt
120395679,RA-154564,Pending Receipt
121025267,RA-155514,Pending Receipt
121025269,RA-155515,Pending Refund/Partially Received
121025274,RA-155516,Pending Receipt
121365747,RA-156027,Pending Receipt
121534777,RA-156213,Pending Receipt
121605329,RA-156351,Pending Receipt
121722878,RA-156568,Pending Receipt
121756878,RA-156625,Pending Refund/Partially Received
121759820,RA-156632,Pending Receipt
121760870,RA-156635,Pending Receipt
121813628,RA-156748,Pending Receipt
