Internal ID,Transaction Number,Status
112520035,RA-138027,Pending Receipt
112724101,RA-138474,Pending Receipt
112749391,RA-138544,Pending Receipt
112749392,RA-138545,Pending Receipt
113050110,RA-139026,Pending Receipt
113087027,RA-139128,Pending Receipt
113599446,RA-139999,Pending Receipt
113812978,RA-140350,Pending Receipt
113847923,RA-140435,Pending Receipt
113955765,RA-140543,Pending Receipt
114048586,RA-140651,Pending Refund/Partially Received
114169956,RA-140726,Pending Receipt
114213352,RA-140812,Pending Receipt
114307093,RA-141010,Pending Receipt
114309244,RA-141015,Pending Receipt
114347003,RA-141128,Pending Refund/Partially Received
114423023,RA-141237,Pending Receipt
114531436,RA-141522,Pending Receipt
114539300,RA-141562,Pending Refund/Partially Received
114638912,RA-141705,Pending Receipt
114650034,RA-141743,Pending Receipt
114672340,RA-141782,Pending Receipt
114673054,RA-141784,Pending Receipt
114677915,RA-141797,Pending Refund/Partially Received
114748114,RA-142045,Pending Receipt
114886408,RA-142350,Pending Receipt
114923370,RA-142445,Pending Refund/Partially Received
114925782,RA-142454,Pending Receipt
114952835,RA-142522,Pending Receipt
114958711,RA-142556,Pending Receipt
114958714,RA-142557,Pending Receipt
