Internal ID,Transaction Number,Status
81886639,RA-73769,Pending Receipt
82001877,RA-74003,Pending Receipt
82499205,RA-74972,Pending Receipt
82699240,RA-75713,Pending Receipt
83072641,RA-76400,Pending Receipt
83339189,RA-76891,Pending Receipt
83349206,RA-76989,Pending Receipt
83578900,RA-77471,Pending Receipt
83640847,RA-77636,Pending Receipt
83646579,RA-77653,Pending Receipt
83686044,RA-77780,Pending Receipt
83797784,RA-77906,Pending Refund/Partially Received
83797798,RA-77908,Pending Receipt
83832172,RA-78052,Pending Refund/Partially Received
83960233,RA-78345,Pending Receipt
83960334,RA-78346,Pending Receipt
