Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Body,CAM27557 Bowflex Catalog,,5/7/2015,5/4/2015,1,Catalog,Call Center Internal
Bowflex Body,CAM27557 Bowflex Catalog,,5/9/2015,5/4/2015,1,Catalog,Call Center Internal
Bowflex Body,CAM27607 BFXCATWEB,,5/8/2015,5/4/2015,1,Catalog,Call Center Internal
Bowflex Body,CAM27881 BowflexHome,,5/8/2015,5/4/2015,1,Catalog,Call Center Internal
Bowflex Body,CAM47536 DCBHOMESUM15,,5/8/2015,5/4/2015,1,Catalog,Web
Bowflex Body,CAM47536 DCBHOMESUM15,,5/9/2015,5/4/2015,3,Catalog,Web
Bowflex Body,CAM47536 DCBHOMESUM15,,5/10/2015,5/4/2015,1,Catalog,Web
Bowflex Body,CAM47229 DPEZPRINT15A,,5/8/2015,5/4/2015,1,Electronic - Print,Web
Bowflex Body,CAM47229 DPEZPRINT15A,,5/9/2015,5/4/2015,7,Electronic - Print,Web
Bowflex Body,CAM47229 DPEZPRINT15A,,5/10/2015,5/4/2015,5,Electronic - Print,Web
Bowflex Body,CAM47230 DPEZPRINT15B,,5/7/2015,5/4/2015,1,Electronic - Print,Web
Bowflex Body,CAM47230 DPEZPRINT15B,,5/8/2015,5/4/2015,4,Electronic - Print,Web
Bowflex Body,CAM47230 DPEZPRINT15B,,5/9/2015,5/4/2015,1,Electronic - Print,Web
Bowflex Body,CAM47230 DPEZPRINT15B,,5/10/2015,5/4/2015,1,Electronic - Print,Web
Bowflex Body,CAM47233 DPEZPRINT15E,,5/10/2015,5/4/2015,1,Electronic - Print,Web
Bowflex Body,CAM44172 dseesf14a,,5/7/2015,5/4/2015,1,Electronic - Short Form,Web
Bowflex Body,CAM44172 dseesf14a,,5/8/2015,5/4/2015,1,Electronic - Short Form,Web
Bowflex Body,CAM127 1800BOWFLEX_BFC,,5/7/2015,5/4/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM127 1800BOWFLEX_BFC,,5/8/2015,5/4/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM127 1800BOWFLEX_BFC,,5/9/2015,5/4/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Body,CAM16414 DEGBFTRC,,5/7/2015,5/4/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM44433 dege1sitemx,,5/10/2015,5/4/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/7/2015,5/4/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/8/2015,5/4/2015,3,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/9/2015,5/4/2015,2,Electronic - UnSourced,Web
